,X.1,X,date_time,Year,Longitude,Latitude,Agency,Program,station_id,node_fvcom,nLayers_fvcom,sigthick_fvcom,sigma,node_EFDC,nLayers_efdc,sigthick_efdc,I_Index,J_Index,K_Index,sample_depth,water_depth,TP_ugL.1,Model_source,JulianDate
1662,1591,1663,6/19/2013,2013,-79.2489,43.2097,ECCC,GLNI,PSN 1502,2511,20,0.074,12,1372,1,1.48,53,51,1,0.9,1.48,16.3,LOEM,1371600000
1968,1588,1658,6/19/2013,2013,-79.2267,43.2592,ECCC,GLNI,PSN 1493,4398,20,1.094,19,4951,10,2.188,56,72,10,20.3,21.88,5.6,LOEM,1371600000
2087,1590,1661,6/19/2013,2013,-79.2317,43.2411,ECCC,GLNI,PSN 1494,4086,20,0.521,19,4242,10,1.042,55,68,10,10,10.42,5,LOEM,1371600000
2213,1585,1655,6/19/2013,2013,-79.2269,43.2236,ECCC,GLNI,PSN 1496,3208,20,0.1225,28,2189,2,1.225,55,56,2,3.4,2.45,10.4,LOEM,1371600000
2214,1583,1653,6/19/2013,2013,-79.2311,43.2328,ECCC,GLNI,PSN 1495,3596,20,0.2335,28,3204,5,0.934,55,62,5,6.5,4.67,5.7,LOEM,1371600000
142,1592,1664,6/20/2013,2013,-76.961,43.289,NYSDEC,BMP,SOL,17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,5.6,LOEM,1371686400
294,1593,1665,6/20/2013,2013,-79.285,43.2272,ECCC,GLNI,PSN 1498,3920,20,0.7995,1,4415,10,1.599,52,69,1,0.5,15.99,14.9,LOEM,1371686400
1042,1595,1667,6/20/2013,2013,-79.2719,43.2194,ECCC,GLNI,PSN 1499,2992,20,0.4535,1,3544,9,1.007777778,52,64,1,0.5,9.07,11.4,LOEM,1371686400
1175,1601,1675,6/20/2013,2013,-79.2511,43.2217,ECCC,GLNI,PSN 1506,3415,20,0.246,2,2861,5,0.984,53,60,1,0.5,4.92,12.9,LOEM,1371686400
1178,1597,1669,6/20/2013,2013,-79.2597,43.2156,ECCC,GLNI,PSN 1500,3217,20,0.1995,3,2522,4,0.9975,53,58,1,0.5,3.99,12.2,LOEM,1371686400
1323,1599,1671,6/20/2013,2013,-79.2481,43.2122,ECCC,GLNI,PSN 1501,2511,20,0.1045,5,1696,2,1.045,53,53,1,0.5,2.09,12.4,LOEM,1371686400
1490,1603,1677,6/20/2013,2013,-79.275,43.2014,ECCC,GLNI,PSN 1505,2242,20,0.1095,8,1531,2,1.095,51,52,1,0.9,2.19,10.3,LOEM,1371686400
2206,1602,1676,6/20/2013,2013,-79.2511,43.2217,ECCC,GLNI,PSN 1506,3415,20,0.246,24,2861,5,0.984,53,60,5,5.8,4.92,11.4,LOEM,1371686400
2207,1596,1668,6/20/2013,2013,-79.2719,43.2194,ECCC,GLNI,PSN 1499,2992,20,0.4535,24,3544,9,1.007777778,52,64,9,10.7,9.07,12.1,LOEM,1371686400
2209,1594,1666,6/20/2013,2013,-79.285,43.2272,ECCC,GLNI,PSN 1498,3920,20,0.7995,26,4415,10,1.599,52,69,10,20.4,15.99,9,LOEM,1371686400
2212,1598,1670,6/20/2013,2013,-79.2597,43.2156,ECCC,GLNI,PSN 1500,3217,20,0.1995,27,2522,4,0.9975,53,58,4,5.4,3.99,7.1,LOEM,1371686400
2215,1600,1673,6/20/2013,2013,-79.2481,43.2122,ECCC,GLNI,PSN 1501,2511,20,0.1045,35,1696,2,1.045,53,53,2,3.7,2.09,10.9,LOEM,1371686400
202,1604,1678,6/21/2013,2013,-76.221,43.657,NYSDEC,BMP,SPL,17296,20,0.7645,0,8985,10,1.529,247,90,1,0,15.29,5.3,LOEM,1371772800
1044,1605,1679,6/21/2013,2013,-79.2822,43.2122,ECCC,GLNI,PSN 1503,3404,20,0.4135,1,3019,8,1.03375,211,60,1,0.5,8.27,10.5,LOEM,1371772800
1259,1607,1681,6/21/2013,2013,-79.2739,43.2067,ECCC,GLNI,PSN 1504,2507,20,0.145,3,2020,3,0.966666667,51,55,1,0.5,2.9,11.2,LOEM,1371772800
2208,1606,1680,6/21/2013,2013,-79.2822,43.2122,ECCC,GLNI,PSN 1503,3404,20,0.4135,24,3019,8,1.03375,211,60,8,9.9,8.27,7,LOEM,1371772800
2211,1608,1682,6/21/2013,2013,-79.2739,43.2067,ECCC,GLNI,PSN 1504,2507,20,0.145,26,2020,3,0.966666667,51,55,3,3.8,2.9,19.5,LOEM,1371772800
5,1612,1686,7/3/2013,2013,-79.139,43.297,NYSDEC,BMP,NWL,5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,25.6,LOEM,1372809600
143,1613,1687,7/3/2013,2013,-76.961,43.289,NYSDEC,BMP,SOL,17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,7.3,LOEM,1372809600
176,1614,1688,7/3/2013,2013,-76.374,43.925,NYSDEC,BMP,GIL,15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,6.93,LOEM,1372809600
203,1615,1689,7/3/2013,2013,-76.289,43.95,NYSDEC,BMP,CBL,11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,6.3,LOEM,1372809600
386,1609,1683,7/3/2013,2013,-79.0052,43.2972,USEPA,GLNPO,ON22N,5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,12.1,LOEM,1372809600
387,1610,1684,7/3/2013,2013,-77.89707,43.42514,SUNY,LTCZSS,LO 100m,14030,20,5.8336,1,5419,10,11.6672,153,74,1,0,116.672,11,LOEM,1372809600
388,1611,1685,7/3/2013,2013,-77.89393,43.37652,SUNY,LTCZSS,LO 30m,13164,20,1.99395,1,3474,10,3.9879,154,63,1,0,39.879,7,LOEM,1372809600
27,1616,1690,7/5/2013,2013,-78.192,43.382,NYSDEC,BMP,OOL,9626,20,0.5185,0,2103,10,1.037,136,55,1,0,10.37,26.2,LOEM,1372982400
805,1618,1692,7/8/2013,2013,-79.3946,43.5867,USEPA,GLNPO,ON09N,4917,20,3.0271,1,11192,10,6.0542,58,101,1,2,60.542,8.093,LOEM,1373241600
806,1622,1696,7/8/2013,2013,-79.2798,43.3037,GLWQA,CSMI,18,4669,20,4.2114,1,5904,10,8.4228,55,77,1,2,84.228,9.579,LOEM,1373241600
807,1626,1701,7/8/2013,2013,-79.352,43.503,USEPA,GLNPO,ON12,5488,20,5.3432,1,9704,10,10.6864,58,94,1,2,106.864,17.8,LOEM,1373241600
808,1630,1705,7/8/2013,2013,-79.2862,43.3836,GLWQA,CSMI,19,5498,20,5.3878,1,7170,10,10.7756,58,83,1,2,107.756,10.889,LOEM,1373241600
1114,1624,1698,7/8/2013,2013,-79.2798,43.3037,GLWQA,CSMI,18,4669,20,4.2114,2,5904,10,8.4228,55,77,2,10,84.228,6.219,LOEM,1373241600
1128,1632,1707,7/8/2013,2013,-79.2862,43.3836,GLWQA,CSMI,19,5498,20,5.3878,2,7170,10,10.7756,58,83,3,15,107.756,8.2,LOEM,1373241600
1187,1634,1709,7/8/2013,2013,-79.272,43.225,USEPA,GLNPO,ON17N,3212,20,0.58565,3,4064,10,1.1713,52,67,0,2,11.713,8.91,LOEM,1373241600
1225,1628,1703,7/8/2013,2013,-79.352,43.503,USEPA,GLNPO,ON12,5488,20,5.3432,3,9704,10,10.6864,58,94,3,20,106.864,8.515,LOEM,1373241600
1287,1620,1694,7/8/2013,2013,-79.3946,43.5867,USEPA,GLNPO,ON09N,4917,20,3.0271,4,11192,10,6.0542,58,101,4,15,60.542,11.083,LOEM,1373241600
1612,1623,1697,7/8/2013,2013,-79.2798,43.3037,GLWQA,CSMI,18,4669,20,4.2114,11,5904,10,8.4228,55,77,6,48,84.228,4.351,LOEM,1373241600
1614,1631,1706,7/8/2013,2013,-79.2862,43.3836,GLWQA,CSMI,19,5498,20,5.3878,11,7170,10,10.7756,58,83,6,60,107.756,4.833,LOEM,1373241600
1689,1627,1702,7/8/2013,2013,-79.352,43.503,USEPA,GLNPO,ON12,5488,20,5.3432,13,9704,10,10.6864,58,94,7,70,106.864,6.4,LOEM,1373241600
1727,1619,1693,7/8/2013,2013,-79.3946,43.5867,USEPA,GLNPO,ON09N,4917,20,3.0271,14,11192,10,6.0542,58,101,8,45,60.542,4.319,LOEM,1373241600
1893,1617,1691,7/8/2013,2013,-79.3946,43.5867,USEPA,GLNPO,ON09N,4917,20,3.0271,18,11192,10,6.0542,58,101,10,57,60.542,7.215,LOEM,1373241600
2003,1629,1704,7/8/2013,2013,-79.2862,43.3836,GLWQA,CSMI,19,5498,20,5.3878,19,7170,10,10.7756,58,83,10,104,107.756,5.246,LOEM,1373241600
2005,1625,1699,7/8/2013,2013,-79.352,43.503,USEPA,GLNPO,ON12,5488,20,5.3432,19,9704,10,10.6864,58,94,10,106,106.864,6.984,LOEM,1373241600
2118,1633,1708,7/8/2013,2013,-79.272,43.225,USEPA,GLNPO,ON17N,3212,20,0.58565,20,4064,10,1.1713,52,67,10,12.6,11.713,9.092,LOEM,1373241600
2171,1621,1695,7/8/2013,2013,-79.2798,43.3037,GLWQA,CSMI,18,4669,20,4.2114,20,5904,10,8.4228,55,77,10,87,84.228,4.684,LOEM,1373241600
134,1636,1711,7/9/2013,2013,-77.1,43.62,NYSDEC,BMP,MidLake,23905,20,7.1985,0,9403,10,14.397,201,92,1,0,143.97,5.85,LOEM,1373328000
164,1637,1712,7/9/2013,2013,-76.53,43.95,NYSDEC,BMP,MainDuck,25113,20,1.8085,0,12946,10,3.617,234,111,1,0,36.17,6.2,LOEM,1373328000
177,1638,1713,7/9/2013,2013,-76.4077,44.0822,GLWQA,CSMI,78,20749,20,1.2295,0,13392,10,2.459,242,119,1,0,24.59,8.2,LOEM,1373328000
809,1640,1715,7/9/2013,2013,-76.6708,44.0167,GLWQA,CSMI,81,28649,20,1.7677,1,13303,10,3.5354,228,117,2,2,35.354,7.196,LOEM,1373328000
810,1641,1716,7/9/2013,2013,-76.9698,43.6355,GLWQA,CSMI,715,24984,20,7.4927,1,9634,10,14.9854,209,93,1,2,149.854,7.985,LOEM,1373328000
1103,1639,1714,7/9/2013,2013,-76.6095,44.1412,GLWQA,CSMI,80,27147,20,0.92105,2,13608,10,1.8421,233,126,4,2,18.421,7.063,LOEM,1373328000
1188,1635,1710,7/9/2013,2013,-76.9992,43.8783,GLWQA,CSMI,62,24379,20,0.59365,3,12839,10,1.1873,209,110,0,2,11.873,4.178,LOEM,1373328000
811,1643,1718,7/10/2013,2013,-76.4082,43.957,GLWQA,CSMI,77,20354,20,1.19585,1,12871,10,2.3917,241,110,3,2,23.917,6.95,LOEM,1373414400
1055,1642,1717,7/10/2013,2013,-76.4077,44.0822,GLWQA,CSMI,78,20749,20,1.2295,2,13392,10,2.459,242,119,3,2,24.59,6.224,LOEM,1373414400
2138,1644,1719,7/10/2013,2013,-76.4082,43.957,GLWQA,CSMI,77,20354,20,1.19585,20,12871,10,2.3917,241,110,10,25,23.917,6.673,LOEM,1373414400
812,1647,1722,7/11/2013,2013,-76.518,43.7485,GLWQA,CSMI,74,25474,20,3.1952,1,10742,10,6.3904,233,98,1,2,63.904,3.231,LOEM,1373500800
1104,1645,1720,7/11/2013,2013,-76.527,43.477,GLWQA,CSMI,71,20958,20,0.88005,2,6689,10,1.7601,230,80,4,2,17.601,5.078,LOEM,1373500800
1449,1646,1721,7/11/2013,2013,-76.518,43.7485,GLWQA,CSMI,74,25474,20,3.1952,7,10742,10,6.3904,233,98,4,25,63.904,10.027,LOEM,1373500800
302,1650,1726,7/12/2013,2013,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,1,4043,10,4.057,205,66,2,2,40.57,9.52,LOEM,1373587200
813,1652,1728,7/12/2013,2013,-77.4393,43.2999,GLWQA,CSMI,717,14886,20,1.769,1,594,10,3.538,181,38,2,2,35.38,3.68,LOEM,1373587200
1189,1648,1724,7/12/2013,2013,-79.0052,43.2972,USEPA,GLNPO,ON22N,5389,20,0.5435,3,3565,10,1.087,73,64,0,2,10.87,8.548,LOEM,1373587200
1664,1649,1725,7/12/2013,2013,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,12,4043,10,4.057,205,66,7,25,40.57,8.047,LOEM,1373587200
2216,1651,1727,7/12/2013,2013,-76.9988,43.3138,GLWQA,CSMI,95,19708,20,2.0285,37,4043,10,4.057,205,66,10,75,40.57,5.623,LOEM,1373587200
119,1654,1730,7/15/2013,2013,-77.31,43.47,NYSDEC,BMP,SPO,21150,20,10.094,0,6647,10,20.188,188,80,1,0,201.88,6.95,LOEM,1373846400
144,1653,1729,7/15/2013,2013,-76.961,43.289,NYSDEC,BMP,SOL,17203,20,0.462,0,1525,9,1.026666667,208,51,1,0,9.24,7.03,LOEM,1373846400
6,1658,1734,7/16/2013,2013,-79.139,43.297,NYSDEC,BMP,NWL,5376,20,0.7785,0,5143,10,1.557,64,73,1,0,15.57,12.75,LOEM,1373932800
28,1659,1735,7/16/2013,2013,-78.192,43.382,NYSDEC,BMP,OOL,9626,20,0.5185,0,2103,10,1.037,136,55,1,0,10.37,49.38,LOEM,1373932800
48,1660,1736,7/16/2013,2013,-78.12,43.58,NYSDEC,BMP,OOO,13174,20,9.4225,0,7480,10,18.845,140,84,1,0,188.45,4.15,LOEM,1373932800
91,1656,1732,7/16/2013,2013,-77.5713,43.25774,SUNY,LTCZSS,buoy23,11331,20,0.601,0,33,10,1.202,174,9,1,0,12.02,7.6,LOEM,1373932800
389,1655,1731,7/16/2013,2013,-79.0052,43.2972,USEPA,GLNPO,ON22N,5389,20,0.5435,1,3565,10,1.087,73,64,1,0,10.87,35.67,LOEM,1373932800
390,1657,1733,7/16/2013,2013,-77.56964,43.2666,SUNY,LTCZSS,buoy24,12310,20,0.832,1,61,10,1.664,174,12,1,0,16.64,5.2,LOEM,1373932800
431,43,47,7/16/2013,2013,-77.5715,43.2576,,NA,NA,11331,20,0.51885,1,26,10,1.0377,174,8,1,0.5,10.377,7.6,LOTP,1373932800
435,59,63,7/16/2013,2013,-77.57052,43.26714,LONNS_Makarewicz,NA,NA,12975,20,0.832,1,61,10,1.664,174,12,1,0.5,16.64,5.2,LOTP,1373932800
178,1661,1737,7/17/2013,2013,-76.374,43.925,NYSDEC,BMP,GIL,15913,20,0.437,0,12675,9,0.971111111,242,108,1,0,8.74,7.3,LOEM,1374019200
204,1662,1738,7/17/2013,2013,-76.289,43.95,NYSDEC,BMP,CBL,11457,20,0.316,0,12786,6,1.053333333,247,109,1,0,6.32,6.9,LOEM,1374019200
264,1664,1740,7/19/2013,2013,-78.8328,43.6668,GLWQA,CSMI,27,8221,20,5.654,0,10179,10,11.308,97,96,1,2,113.08,8.396,LOEM,1374192000
814,1668,1744,7/19/2013,2013,-78.7586,43.4613,GLWQA,CSMI,34,7704,20,7.0596,1,6349,10,14.1192,97,79,1,2,141.192,2.446,LOEM,1374192000
815,1670,1746,7/19/2013,2013,-78.73,43.3599,GLWQA,CSMI,35,7121,20,1.5162,1,4108,10,3.0324,96,67,1,2,30.324,7.426,LOEM,1374192000
816,1673,1749,7/19/2013,2013,-78.871,43.819,USEPA,GLNPO,ON29N,6992,20,1.5099,1,12366,10,3.0198,98,106,2,2,30.198,9.143,LOEM,1374192000
817,1676,1753,7/19/2013,2013,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,1,8835,10,13.6241,97,91,1,2,136.241,5.163,LOEM,1374192000
818,1679,1756,7/19/2013,2013,-78.8531,43.7751,GLWQA,CSMI,28,7604,20,3.14965,1,11639,10,6.2993,98,103,1,2,62.993,10.367,LOEM,1374192000
905,494,513,7/19/2013,2013,-78.76,43.46,LOLA2013,NA,NA,7704,20,7.0596,1,6349,10,14.1192,97,79,1,5,141.192,2.446,LOTP,1374192000
928,770,800,7/19/2013,2013,-78.8008,43.5964,LOLA2013,NA,NA,8348,20,6.93235,1,8835,10,13.8647,97,90,1,5,138.647,5.163,LOTP,1374192000
937,915,951,7/19/2013,2013,-78.83,43.69,LOLA2013,NA,NA,8091,20,5.32185,1,10395,10,10.6437,98,97,1,5,106.437,8.396,LOTP,1374192000
952,1123,1162,7/19/2013,2013,-78.8533,43.775,ECCC,NA,NA,7604,20,3.14965,1,11639,10,6.2993,98,103,1,5,62.993,10.367,LOTP,1374192000
1129,1678,1755,7/19/2013,2013,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,2,8835,10,13.6241,97,91,2,15,136.241,4.16,LOEM,1374192000
1156,772,802,7/19/2013,2013,-78.8008,43.5964,LOLA2013,NA,NA,8348,20,6.93235,2,8835,10,13.8647,97,90,2,20,138.647,4.16,LOTP,1374192000
1163,1669,1745,7/19/2013,2013,-78.7586,43.4613,GLWQA,CSMI,34,7704,20,7.0596,2,6349,10,14.1192,97,79,2,20,141.192,3.701,LOEM,1374192000
1179,1666,1742,7/19/2013,2013,-78.8328,43.6668,GLWQA,CSMI,27,8221,20,5.654,3,10179,10,11.308,97,96,2,15,113.08,7.358,LOEM,1374192000
1193,290,303,7/19/2013,2013,-78.73,43.36,ECCC,NA,NA,7121,20,1.5162,3,4108,10,3.0324,96,67,2,5,30.324,7.426,LOTP,1374192000
1195,1166,1206,7/19/2013,2013,-78.87,43.8183,LOLA2013,NA,NA,7139,20,1.5099,3,12190,10,3.0198,98,106,2,5,30.198,9.143,LOTP,1374192000
1221,917,953,7/19/2013,2013,-78.83,43.69,LOLA2013,NA,NA,8091,20,5.32185,3,10395,10,10.6437,98,97,2,20,106.437,7.358,LOTP,1374192000
1232,496,515,7/19/2013,2013,-78.76,43.46,LOLA2013,NA,NA,7704,20,7.0596,3,6349,10,14.1192,97,79,2,23,141.192,3.701,LOTP,1374192000
1288,1680,1757,7/19/2013,2013,-78.8531,43.7751,GLWQA,CSMI,28,7604,20,3.14965,4,11639,10,6.2993,98,103,3,15,62.993,6.572,LOEM,1374192000
1413,1125,1164,7/19/2013,2013,-78.8533,43.775,ECCC,NA,NA,7604,20,3.14965,6,11639,10,6.2993,98,103,4,20,62.993,6.572,LOTP,1374192000
1439,1674,1750,7/19/2013,2013,-78.871,43.819,USEPA,GLNPO,ON29N,6992,20,1.5099,7,12366,10,3.0198,98,106,5,12,30.198,7.036,LOEM,1374192000
1503,1671,1747,7/19/2013,2013,-78.73,43.3599,GLWQA,CSMI,35,7121,20,1.5162,9,4108,10,3.0324,96,67,5,15,30.324,3.136,LOEM,1374192000
1558,1167,1207,7/19/2013,2013,-78.87,43.8183,LOLA2013,NA,NA,7139,20,1.5099,10,12190,10,3.0198,98,106,6,16,30.198,7.036,LOTP,1374192000
1606,291,304,7/19/2013,2013,-78.73,43.36,ECCC,NA,NA,7121,20,1.5162,11,4108,10,3.0324,96,67,6,17,30.324,3.136,LOTP,1374192000
1644,1124,1163,7/19/2013,2013,-78.8533,43.775,ECCC,NA,NA,7604,20,3.14965,12,11639,10,6.2993,98,103,7,40,62.993,4.505,LOTP,1374192000
1653,495,514,7/19/2013,2013,-78.76,43.46,LOLA2013,NA,NA,7704,20,7.0596,12,6349,10,14.1192,97,79,7,90,141.192,1.958,LOTP,1374192000
1654,771,801,7/19/2013,2013,-78.8008,43.5964,LOLA2013,NA,NA,8348,20,6.93235,12,8835,10,13.8647,97,90,7,90,138.647,1.556,LOTP,1374192000
1656,1667,1743,7/19/2013,2013,-78.7586,43.4613,GLWQA,CSMI,34,7704,20,7.0596,12,6349,10,14.1192,97,79,7,90,141.192,1.974,LOEM,1374192000
1694,1677,1754,7/19/2013,2013,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,13,8835,10,13.6241,97,91,7,90,136.241,1.556,LOEM,1374192000
1716,289,302,7/19/2013,2013,-78.73,43.36,ECCC,NA,NA,7121,20,1.5162,14,4108,10,3.0324,96,67,8,22,30.324,2.954,LOTP,1374192000
1741,1665,1741,7/19/2013,2013,-78.8328,43.6668,GLWQA,CSMI,27,8221,20,5.654,14,10179,10,11.308,97,96,8,80,113.08,4.881,LOEM,1374192000
1764,916,952,7/19/2013,2013,-78.83,43.69,LOLA2013,NA,NA,8091,20,5.32185,15,10395,10,10.6437,98,97,8,80,106.437,4.881,LOTP,1374192000
1897,1122,1161,7/19/2013,2013,-78.8533,43.775,ECCC,NA,NA,7604,20,3.14965,18,11639,10,6.2993,98,103,10,59,62.993,3.907,LOTP,1374192000
1941,493,512,7/19/2013,2013,-78.76,43.46,LOLA2013,NA,NA,7704,20,7.0596,18,6349,10,14.1192,97,79,10,128,141.192,3.327,LOTP,1374192000
1975,1165,1205,7/19/2013,2013,-78.87,43.8183,LOLA2013,NA,NA,7139,20,1.5099,19,12190,10,3.0198,98,106,10,29,30.198,5.2,LOTP,1374192000
1976,1672,1748,7/19/2013,2013,-78.871,43.819,USEPA,GLNPO,ON29N,6992,20,1.5099,19,12366,10,3.0198,98,106,10,29,30.198,5.2,LOEM,1374192000
2037,769,799,7/19/2013,2013,-78.8008,43.5964,LOLA2013,NA,NA,8348,20,6.93235,19,8835,10,13.8647,97,90,10,135,138.647,2.879,LOTP,1374192000
2040,1675,1751,7/19/2013,2013,-78.802,43.6,USEPA,GLNPO,ON33M,8348,20,6.81205,19,8835,10,13.6241,97,91,10,135,136.241,2.879,LOEM,1374192000
2090,1663,1739,7/19/2013,2013,-78.8328,43.6668,GLWQA,CSMI,27,8221,20,5.654,20,10179,10,11.308,97,96,10,112,113.08,4.666,LOEM,1374192000
2179,914,950,7/19/2013,2013,-78.83,43.69,LOLA2013,NA,NA,8091,20,5.32185,20,10395,10,10.6437,98,97,10,112,106.437,4.666,LOTP,1374192000
49,1692,1769,7/20/2013,2013,-78.12,43.41,NYSDEC,BMP,OON,10683,20,3.1165,0,4679,10,6.233,140,70,1,0,62.33,11.75,LOEM,1374278400
239,1681,1758,7/20/2013,2013,-78.0007,43.4806,GLWQA,CSMI,39,13485,20,7.5335,0,5996,10,15.067,147,77,1,2,150.67,4.132,LOEM,1374278400
819,1686,1763,7/20/2013,2013,-78.0109,43.59,GLWQA,CSMI,40,14033,20,9.2092,1,7717,10,18.4184,146,85,1,2,184.184,2.086,LOEM,1374278400
820,1688,1765,7/20/2013,2013,-77.989,43.383,USEPA,GLNPO,ON38N,11566,20,1.0516,1,3126,10,2.1032,148,61,3,2,21.032,3.649,LOEM,1374278400
821,1690,1767,7/20/2013,2013,-78.026833,43.716633,USEPA,GLNPO,ON41,14358,20,6.55965,1,9791,10,13.1193,145,94,1,2,131.193,2.288,LOEM,1374278400
822,1694,1771,7/20/2013,2013,-78.0364,43.8413,GLWQA,CSMI,42,13253,20,3.34285,1,11483,10,6.6857,144,102,1,2,66.857,9.657,LOEM,1374278400
909,541,563,7/20/2013,2013,-78,43.4867,LOLA2013,NA,NA,13485,20,8.0434,1,6196,10,16.0868,147,78,1,5,160.868,4.132,LOTP,1374278400
921,715,745,7/20/2013,2013,-78.0108,43.5903,LOLA2013,NA,NA,14033,20,9.2092,1,7717,10,18.4184,146,85,1,5,184.184,2.086,LOTP,1374278400
941,938,975,7/20/2013,2013,-78.0264,43.715,LOLA2013,NA,NA,14358,20,6.55965,1,9791,10,13.1193,145,94,1,5,131.193,2.288,LOTP,1374278400
955,1209,1251,7/20/2013,2013,-78.0381,43.8408,LOLA2013,NA,NA,13253,20,3.34285,1,11483,10,6.6857,144,102,1,5,66.857,9.657,LOTP,1374278400
1037,1687,1764,7/20/2013,2013,-78.0109,43.59,GLWQA,CSMI,40,14033,20,9.2092,1,7717,10,18.4184,146,85,1,18,184.184,4.278,LOEM,1374278400
1065,1683,1760,7/20/2013,2013,-78.0007,43.4806,GLWQA,CSMI,39,13485,20,7.5335,2,5996,10,15.067,147,77,1,15,150.67,4.03,LOEM,1374278400
1121,1691,1768,7/20/2013,2013,-78.026833,43.716633,USEPA,GLNPO,ON41,14358,20,6.55965,2,9791,10,13.1193,145,94,2,14,131.193,4.2,LOEM,1374278400
1152,543,565,7/20/2013,2013,-78,43.4867,LOLA2013,NA,NA,13485,20,8.0434,2,6196,10,16.0868,147,78,2,20,160.868,4.03,LOTP,1374278400
1166,717,747,7/20/2013,2013,-78.0108,43.5903,LOLA2013,NA,NA,14033,20,9.2092,2,7717,10,18.4184,146,85,2,21,184.184,4.278,LOTP,1374278400
1211,1695,1772,7/20/2013,2013,-78.0364,43.8413,GLWQA,CSMI,42,13253,20,3.34285,3,11483,10,6.6857,144,102,3,12,66.857,3.61,LOEM,1374278400
1227,940,977,7/20/2013,2013,-78.0264,43.715,LOLA2013,NA,NA,14358,20,6.55965,3,9791,10,13.1193,145,94,2,21,131.193,4.2,LOTP,1374278400
1276,1693,1770,7/20/2013,2013,-78.05,43.95,USEPA,GLNPO,ON43N,10984,20,0.4132,4,12577,8,1.033,143,108,0,2,8.264,5.202,LOEM,1374278400
1279,326,341,7/20/2013,2013,-77.9894,43.3833,LOLA2013,NA,NA,11566,20,1.0516,4,3126,10,2.1032,148,61,3,5,21.032,3.649,LOTP,1374278400
1354,1211,1253,7/20/2013,2013,-78.0381,43.8408,LOLA2013,NA,NA,13253,20,3.34285,5,11483,10,6.6857,144,102,3,18,66.857,3.61,LOTP,1374278400
1622,542,564,7/20/2013,2013,-78,43.4867,LOLA2013,NA,NA,13485,20,8.0434,11,6196,10,16.0868,147,78,6,90,160.868,3.191,LOTP,1374278400
1629,1682,1759,7/20/2013,2013,-78.0007,43.4806,GLWQA,CSMI,39,13485,20,7.5335,12,5996,10,15.067,147,77,6,90,150.67,3.191,LOEM,1374278400
1631,1299,1345,7/20/2013,2013,-78.0497,43.95,LOLA2013,NA,NA,10984,20,0.4132,12,12577,8,1.033,143,108,5,5,8.264,5.202,LOTP,1374278400
1682,1210,1252,7/20/2013,2013,-78.0381,43.8408,LOLA2013,NA,NA,13253,20,3.34285,13,11483,10,6.6857,144,102,7,45,66.857,4.262,LOTP,1374278400
1693,939,976,7/20/2013,2013,-78.0264,43.715,LOLA2013,NA,NA,14358,20,6.55965,13,9791,10,13.1193,145,94,7,90,131.193,2.61,LOTP,1374278400
1698,716,746,7/20/2013,2013,-78.0108,43.5903,LOLA2013,NA,NA,14033,20,9.2092,13,7717,10,18.4184,146,85,7,120,184.184,1.791,LOTP,1374278400
1699,1685,1762,7/20/2013,2013,-78.0109,43.59,GLWQA,CSMI,40,14033,20,9.2092,13,7717,10,18.4184,146,85,7,120,184.184,1.607,LOEM,1374278400
1740,718,748,7/20/2013,2013,-78.0108,43.5903,LOLA2013,NA,NA,14033,20,9.2092,14,7717,10,18.4184,146,85,8,129,184.184,4.4,LOTP,1374278400
1744,325,340,7/20/2013,2013,-77.9894,43.3833,LOLA2013,NA,NA,11566,20,1.0516,15,3126,10,2.1032,148,61,8,16,21.032,3.019,LOTP,1374278400
1860,544,566,7/20/2013,2013,-78,43.4867,LOLA2013,NA,NA,13485,20,8.0434,17,6196,10,16.0868,147,78,9,144,160.868,3.6,LOTP,1374278400
1903,1212,1254,7/20/2013,2013,-78.0381,43.8408,LOLA2013,NA,NA,13253,20,3.34285,18,11483,10,6.6857,144,102,10,63,66.857,4.465,LOTP,1374278400
2015,941,978,7/20/2013,2013,-78.0264,43.715,LOLA2013,NA,NA,14358,20,6.55965,19,9791,10,13.1193,145,94,10,127,131.193,2.815,LOTP,1374278400
2018,1689,1766,7/20/2013,2013,-78.026833,43.716633,USEPA,GLNPO,ON41,14358,20,6.55965,19,9791,10,13.1193,145,94,10,127,131.193,2.755,LOEM,1374278400
2086,1684,1761,7/20/2013,2013,-78.0007,43.4806,GLWQA,CSMI,39,13485,20,7.5335,19,5996,10,15.067,147,77,10,144,150.67,3.6,LOEM,1374278400
2123,1300,1346,7/20/2013,2013,-78.0497,43.95,LOLA2013,NA,NA,10984,20,0.4132,20,12577,8,1.033,143,108,8,17,8.264,4.199,LOTP,1374278400
