FID_fvcomGrid_XYTableToPoint,lat,lng,node,TP_2018ltJuly1
653,43.26121521,-79.7303772,653,6.013602257
654,43.25638962,-79.72592163,654,6.013602257
655,43.26078796,-79.72433472,655,6.24353981
656,44.06064224,-76.14678955,656,
657,44.06135941,-76.14910889,657,
658,44.06362152,-76.14880371,658,
659,44.06447601,-76.15136719,659,
660,44.06544876,-76.15393066,660,
661,44.07248306,-76.21582031,661,
662,44.07168961,-76.21237183,662,
663,44.07008743,-76.20925903,663,
664,44.07103348,-76.21798706,664,
665,44.05329895,-76.25363159,665,5.782413006
666,44.05717468,-76.25292969,666,5.782413006
667,44.05905151,-76.25085449,667,5.782413006
668,44.05517197,-76.25137329,668,5.782413006
669,44.06298447,-76.24859619,669,5.782413006
670,44.06008148,-76.24856567,670,5.782413006
671,44.05113602,-76.25253296,671,5.782413006
672,44.04981995,-76.25488281,672,5.909627438
673,44.04801178,-76.25610352,673,5.909627438
674,44.04600906,-76.25765991,674,5.909627438
675,44.03789139,-76.26123047,675,5.909627438
676,44.03987885,-76.25930786,676,5.909627438
677,44.04192734,-76.25747681,677,5.909627438
678,44.04407883,-76.25582886,678,5.909627438
679,44.0358963,-76.25958252,679,5.909627438
680,44.03146744,-76.25952148,680,5.983382702
681,44.03380203,-76.25805664,681,5.983382702
682,44.0295105,-76.25726318,682,5.983382702
683,44.02709961,-76.2578125,683,5.983382702
684,44.0247612,-76.25799561,684,5.983382702
685,44.02251434,-76.25796509,685,5.983382702
686,44.02030182,-76.25775146,686,
687,43.35672379,-79.73727417,687,
688,43.35182571,-79.73959351,688,8.176963806
689,43.35385132,-79.73678589,689,8.176963806
690,43.33334732,-79.73773193,690,7.745527744
691,43.33792496,-79.73736572,691,7.745527744
692,43.34170532,-79.73825073,692,8.251961708
693,43.345047,-79.73919678,693,8.176963806
694,43.3483963,-79.73947144,694,8.176963806
695,43.35858154,-79.73452759,695,
696,43.36043549,-79.73165894,696,
697,43.36240768,-79.72866821,697,
698,43.36684418,-79.72924805,698,
699,43.36491013,-79.72781372,699,
700,43.36831665,-79.72677612,700,
701,43.37056351,-79.72607422,701,
702,43.37218475,-79.72418213,702,
703,43.37342072,-79.72116089,703,
704,43.37491989,-79.71920776,704,
705,43.39218903,-79.70925903,705,
706,43.39326859,-79.70837402,706,
707,43.3978653,-79.70333862,707,
708,43.37688065,-79.71716309,708,
709,43.37895966,-79.71652222,709,
710,43.38110733,-79.71517944,710,
711,43.3830986,-79.71386719,711,
712,43.38531113,-79.71325684,712,
713,43.39087296,-79.70999146,713,
714,43.38916397,-79.71115112,714,
715,43.38756561,-79.71237183,715,
716,43.39095306,-79.7081604,716,
717,43.32871628,-79.73693848,717,7.656632423
718,43.23519516,-79.70294189,718,6.668992043
719,43.23985291,-79.70730591,719,6.668992043
720,43.2443161,-79.70877075,720,6.668992043
721,43.24701309,-79.71337891,721,6.460980892
722,43.24947739,-79.71884155,722,6.460980892
723,43.25401688,-79.71884155,723,6.460980892
724,43.32378387,-79.73690796,724,7.656632423
725,43.31858444,-79.73757935,725,7.656632423
726,43.31335068,-79.7383728,726,7.225376129
727,43.30813217,-79.7371521,727,7.225376129
728,43.30483246,-79.74038696,728,7.225376129
729,43.2994957,-79.73770142,729,7.03960228
730,43.29401398,-79.73571777,730,6.364324093
731,43.28842163,-79.73446655,731,6.275254726
732,43.28255081,-79.73352051,732,6.275254726
733,43.27635574,-79.73284912,733,6.083310127
734,43.27048111,-79.72973633,734,6.083310127
735,43.26531601,-79.72705078,735,6.24353981
736,43.25855637,-79.71871948,736,6.24353981
737,43.26371002,-79.72003174,737,6.24353981
738,43.23618698,-79.69696045,738,6.702271938
739,43.23548508,-79.690979,739,
740,43.98622894,-76.05899048,740,
741,43.98846817,-76.06011963,741,
742,43.9907074,-76.06030273,742,
743,43.9927063,-76.06173706,743,
744,43.99465561,-76.06329346,744,
745,44.00111771,-76.07931519,745,
746,44.00130844,-76.08242798,746,
747,44.05841446,-76.14697266,747,
748,44.05620193,-76.14642334,748,
749,44.05413437,-76.14666748,749,
750,44.05904388,-76.14950562,750,
751,44.05988693,-76.15200806,751,
752,44.06220627,-76.15164185,752,
753,44.06326294,-76.15414429,753,
754,44.06443024,-76.15667725,754,5.775553226
755,44.06253815,-76.24462891,755,5.782413006
756,44.06233978,-76.24133301,756,5.782413006
757,44.06378555,-76.23864746,757,5.782413006
758,44.07010651,-76.21463013,758,
759,44.06901169,-76.2114563,759,
760,44.06800079,-76.20755005,760,
761,44.06860733,-76.21652222,761,
762,44.06891632,-76.21902466,762,5.753057957
763,44.05290604,-76.25027466,763,5.782413006
764,44.05715179,-76.24893188,764,5.782413006
765,44.05473709,-76.24798584,765,5.782413006
766,44.06060028,-76.2456665,766,5.782413006
767,44.05840302,-76.24627686,767,5.782413006
768,44.05045319,-76.24942017,768,5.859519482
769,44.04854202,-76.25216675,769,5.859519482
770,44.04625702,-76.25408936,770,5.909627438
771,44.04422379,-76.25234985,771,5.909627438
772,44.03790283,-76.25762939,772,5.909627438
773,44.03990936,-76.25576782,773,5.909627438
774,44.04205704,-76.25408936,774,5.909627438
775,44.03590012,-76.25604248,775,5.909627438
776,44.03188324,-76.25616455,776,5.983382702
777,44.03400803,-76.25497437,777,5.983382702
778,44.03030396,-76.25393677,778,5.983382702
779,44.02795792,-76.25466919,779,5.983382702
780,44.02569199,-76.25500488,780,5.983382702
781,44.02347946,-76.25509644,781,5.983382702
782,44.02130508,-76.25494385,782,5.983382702
783,43.35587311,-79.7338562,783,8.403752327
784,43.35060883,-79.73632813,784,8.176963806
785,43.35283661,-79.73342896,785,8.176963806
786,43.331707,-79.73278809,786,8.251961708
787,43.33619308,-79.73318481,787,8.251961708
788,43.34045029,-79.73361206,788,8.251961708
789,43.34412766,-79.73449707,789,8.176963806
790,43.3473587,-79.73556519,790,8.176963806
791,43.35782623,-79.73077393,791,
792,43.35971832,-79.7276001,792,
793,43.36154938,-79.72433472,793,
794,43.36400604,-79.72497559,794,
795,43.36671829,-79.72497559,795,
796,43.36929703,-79.7237854,796,
797,43.37081146,-79.72131348,797,
798,43.37243271,-79.71868896,798,8.681063652
799,43.3742218,-79.71646118,799,8.681063652
800,43.39191055,-79.70690918,800,
801,43.39312744,-79.70632935,801,
802,43.39916992,-79.70172119,802,
803,43.39792633,-79.70126343,803,
804,43.39684677,-79.70233154,804,
805,43.39543152,-79.7013855,805,
806,43.39365387,-79.7019043,806,
807,43.39310074,-79.70404053,807,
808,43.37637329,-79.71466064,808,
809,43.37866211,-79.71334839,809,
810,43.38092422,-79.71203613,810,
811,43.38327408,-79.71096802,811,
812,43.38557053,-79.71020508,812,
813,43.38940811,-79.70846558,813,
814,43.38761902,-79.709198,814,
815,43.39030075,-79.70626831,815,
816,43.3267746,-79.73248291,816,7.656632423
817,43.23981857,-79.70037842,817,6.702271938
818,43.24412155,-79.70309448,818,6.702271938
819,43.24855423,-79.70687866,819,6.791611195
820,43.25165558,-79.71228027,820,6.460980892
821,43.25637817,-79.71200562,821,6.460980892
822,43.3214798,-79.7328186,822,7.656632423
823,43.31617737,-79.73348999,823,7.525050163
824,43.31140137,-79.73391724,824,7.225376129
825,43.30693054,-79.73080444,825,7.225376129
826,43.30295181,-79.73425293,826,7.03960228
827,43.29727554,-79.7315979,827,7.03960228
828,43.29157639,-79.72964478,828,7.03960228
829,43.28585052,-79.72845459,829,6.9237113
830,43.28002167,-79.72738647,830,6.275254726
831,43.27439117,-79.72546387,831,6.083310127
832,43.26891327,-79.72268677,832,6.083310127
833,43.26163864,-79.71331787,833,6.656149864
834,43.26713943,-79.71554565,834,6.656149864
835,43.2396698,-79.69366455,835,6.702271938
836,43.23086166,-79.67367554,836,7.049166679
837,43.23284912,-79.67919922,837,7.049166679
838,43.23425293,-79.68502808,838,7.049166679
839,43.2387886,-79.68725586,839,7.049166679
840,43.22774887,-79.66915894,840,7.005570889
841,43.22532654,-79.66409302,841,7.132742882
842,43.23656082,-79.05987549,842,
843,43.23657608,-79.05795288,843,
844,43.23659134,-79.05599976,844,
845,43.2366066,-79.05407715,845,
846,43.23662186,-79.05215454,846,
847,43.98387909,-76.0592041,847,
848,43.98154068,-76.05969238,848,
849,43.97945786,-76.06054688,849,
850,43.99625015,-76.06549072,850,
851,43.9977684,-76.06777954,851,
852,43.98469543,-76.06213379,852,
853,43.98701477,-76.06246948,853,
854,43.98913574,-76.06259155,854,
855,43.99095154,-76.06390381,855,
856,43.99329758,-76.06546021,856,
857,43.99921417,-76.07113647,857,
858,43.99869537,-76.07476807,858,
859,43.99884033,-76.07815552,859,
860,43.9993782,-76.08126831,860,
861,44.00039291,-76.08459473,861,
862,44.05677795,-76.14944458,862,
863,44.05460739,-76.14916992,863,
864,44.05236816,-76.14859009,864,
865,44.05746078,-76.1522522,865,
866,44.05856323,-76.15478516,866,5.775553226
867,44.06095886,-76.15463257,867,5.775553226
868,44.06230545,-76.15713501,868,5.775553226
869,44.06398392,-76.159729,869,5.775553226
870,44.06321335,-76.16326904,870,5.775553226
871,44.06445313,-76.16574097,871,
872,44.06484604,-76.16879272,872,
873,44.06476593,-76.17190552,873,
874,44.06054306,-76.24230957,874,5.782413006
875,44.06117249,-76.23901367,875,5.782413006
876,44.06199646,-76.23605347,876,5.753057957
877,44.06429672,-76.23562622,877,5.753057957
878,44.06470108,-76.23254395,878,5.753057957
879,44.06542206,-76.22961426,879,5.753057957
880,44.06634903,-76.22677612,880,5.753057957
881,44.06694794,-76.22381592,881,5.753057957
882,44.06736374,-76.22073364,882,5.753057957
883,44.06766129,-76.2137146,883,
884,44.06671906,-76.2109375,884,
885,44.0659523,-76.20861816,885,
886,44.06653976,-76.21557617,886,
887,44.06666946,-76.21820068,887,5.753057957
888,44.05226898,-76.24707031,888,5.782413006
889,44.05391693,-76.24508667,889,5.782413006
890,44.05620575,-76.24493408,890,5.782413006
891,44.05843353,-76.24325562,891,5.782413006
892,44.05008316,-76.24581909,892,5.859519482
893,44.0482254,-76.2482605,893,5.859519482
894,44.04630661,-76.25048828,894,5.859519482
895,44.04410553,-76.24880981,895,5.859519482
896,44.04214859,-76.25073242,896,5.859519482
897,44.03779984,-76.25387573,897,5.909627438
898,44.03995514,-76.25238037,898,5.909627438
899,44.04023743,-76.24935913,899,5.859519482
900,44.03549957,-76.25219727,900,5.983382702
901,44.03278351,-76.25274658,901,5.983382702
902,44.03107071,-76.25076294,902,5.983382702
903,44.02871704,-76.25149536,903,5.983382702
904,44.02650833,-76.25192261,904,5.983382702
905,44.02439499,-76.25216675,905,5.983382702
906,44.0222702,-76.25213623,906,5.983382702
907,44.03754044,-76.12127686,907,
908,44.03577423,-76.12008667,908,
909,44.03812027,-76.12426758,909,
910,44.03355408,-76.11962891,910,
911,43.35492706,-79.73019409,911,8.403752327
912,43.3496933,-79.73220825,912,8.176963806
913,43.35202789,-79.72982788,913,8.403752327
914,43.32979584,-79.72793579,914,8.307060242
915,43.33460617,-79.72827148,915,8.251961708
916,43.33901596,-79.72885132,916,8.251961708
917,43.34308243,-79.72958374,917,8.251961708
918,43.34667969,-79.73062134,918,8.176963806
919,43.35678101,-79.72677612,919,8.403752327
920,43.35876083,-79.72332764,920,8.687184334
921,43.36087036,-79.71987915,921,8.687184334
922,43.36347961,-79.72094727,922,
923,43.36565018,-79.72201538,923,
924,43.36801529,-79.72058105,924,
925,43.3700676,-79.71841431,925,
926,43.37150955,-79.71569824,926,8.681063652
927,43.37368774,-79.71337891,927,8.681063652
928,43.40028763,-79.70010376,928,
929,43.3915596,-79.70431519,929,8.705450058
930,43.39860153,-79.6993103,930,
931,43.39691544,-79.69992065,931,
932,43.39542389,-79.69894409,932,
933,43.39369202,-79.70004272,933,8.705450058
934,43.39224625,-79.70178223,934,8.705450058
935,43.37611771,-79.71154785,935,8.681063652
936,43.37861633,-79.71005249,936,
937,43.38115311,-79.70883179,937,
938,43.38367462,-79.70785522,938,
939,43.38603973,-79.70709229,939,
940,43.38825607,-79.7059021,940,
941,43.38974762,-79.70397949,941,8.705450058
942,43.32448578,-79.72799683,942,8.307060242
943,43.2439003,-79.69662476,943,6.702271938
944,43.24860001,-79.70019531,944,6.791611195
945,43.25366974,-79.70471191,945,6.791611195
946,43.2594986,-79.70635986,946,6.656149864
947,43.31890488,-79.72842407,947,7.656632423
948,43.31320572,-79.72891235,948,7.525050163
949,43.30906677,-79.72616577,949,7.525050163
950,43.30456924,-79.72463989,950,7.37155056
951,43.30091095,-79.72787476,951,7.03960228
952,43.29515839,-79.7250061,952,7.03960228
953,43.28932953,-79.72311401,953,6.9237113
954,43.28371429,-79.72186279,954,6.9237113
955,43.27817535,-79.72042847,955,6.570775986
956,43.27265549,-79.71820068,956,6.570775986
957,43.26520538,-79.70843506,957,6.656149864
958,43.27086639,-79.7109375,958,6.656149864
959,43.2432785,-79.68988037,959,6.92490387
960,43.23321533,-79.66931152,960,7.049166679
961,43.23566818,-79.67501831,961,7.049166679
962,43.23747253,-79.68106079,962,7.049166679
963,43.24219131,-79.68319702,963,6.92490387
964,43.22414398,-79.65811157,964,7.132742882
965,43.22331238,-79.65216064,965,
966,43.23068619,-79.66397095,966,7.132742882
967,43.22834396,-79.65917969,967,7.132742882
968,43.22437286,-79.64611816,968,
969,43.23790359,-79.05987549,969,
970,43.2378006,-79.05810547,970,
971,43.23793793,-79.05606079,971,
972,43.23796082,-79.05407715,972,
973,43.23796463,-79.05215454,973,
974,43.97720718,-76.06072998,974,
975,43.97506714,-76.06170654,975,
976,43.97293472,-76.06271362,976,
977,43.98201752,-76.06225586,977,
978,43.97936249,-76.06317139,978,
979,43.9834938,-76.06497192,979,
980,43.9950943,-76.06817627,980,
981,43.99658203,-76.07043457,981,
982,43.98591232,-76.0652771,982,
983,43.98853683,-76.06570435,983,
984,43.99094772,-76.06716919,984,
985,43.99295807,-76.06863403,985,
986,43.99664688,-76.07327271,986,
987,43.99680328,-76.07662964,987,
988,43.99718475,-76.07995605,988,
989,43.99765778,-76.08312988,989,
990,43.99830246,-76.08575439,990,
991,44.0551033,-76.15197754,991,5.775553226
992,44.05274582,-76.15109253,992,5.775553226
993,44.05041504,-76.14993286,993,
994,44.0557518,-76.15496826,994,5.775553226
995,44.0574913,-76.15710449,995,5.775553226
996,44.05983353,-76.1578064,996,5.775553226
997,44.06171799,-76.16015625,997,5.775553226
998,44.061203,-76.16293335,998,5.775553226
999,44.06196976,-76.16571045,999,5.775553226
1000,44.06277466,-76.16885376,1000,5.775553226
1001,44.0627594,-76.17208862,1001,5.775553226
1002,44.06403732,-76.17471313,1002,
1003,44.05884933,-76.2399292,1003,5.782413006
1004,44.05956268,-76.23669434,1004,5.782413006
1005,44.06033707,-76.23358154,1005,5.753057957
1006,44.06261444,-76.23297119,1006,5.753057957
1007,44.06328964,-76.22982788,1007,5.753057957
1008,44.06409454,-76.22683716,1008,5.753057957
1009,44.06480408,-76.22381592,1009,5.753057957
1010,44.06555557,-76.22103882,1010,5.753057957
1011,44.06505203,-76.21328735,1011,
1012,44.06424332,-76.21063232,1012,
1013,44.06472397,-76.21627808,1013,
1014,44.06454468,-76.21868896,1014,5.753057957
1015,44.05202484,-76.24356079,1015,5.782413006
1016,44.0542984,-76.24206543,1016,5.782413006
1017,44.05654144,-76.24108887,1017,5.782413006
1018,44.05002213,-76.24215698,1018,5.859519482
1019,44.04797745,-76.2444458,1019,5.859519482
1020,44.0460434,-76.24673462,1020,5.859519482
1021,44.04375839,-76.24520874,1021,5.859519482
1022,44.04187393,-76.24719238,1022,5.859519482
1023,44.03797531,-76.25,1023,5.859519482
1024,44.03951645,-76.24645996,1024,5.859519482
1025,44.03588486,-76.24880981,1025,5.963362694
1026,44.03358841,-76.24926758,1026,5.963362694
1027,44.03149414,-76.2479248,1027,5.963362694
1028,44.02937698,-76.24838257,1028,5.983382702
1029,44.0271759,-76.24874878,1029,5.983382702
1030,44.02509308,-76.24905396,1030,5.983382702
1031,44.02323151,-76.24932861,1031,5.983382702
1032,44.03826904,-76.12734985,1032,5.831333637
1033,44.03538132,-76.12289429,1033,
1034,44.03602219,-76.12588501,1034,5.831333637
1035,44.03313065,-76.12258911,1035,
1036,44.03152847,-76.12075806,1036,
1037,44.02954865,-76.1222229,1037,5.831333637
1038,43.40113449,-79.69772339,1038,
1039,43.40225983,-79.69552612,1039,
1040,43.40286636,-79.69351196,1040,
1041,43.3534584,-79.72628784,1041,8.403752327
1042,43.34959412,-79.72668457,1042,8.403752327
1043,43.32761383,-79.72296143,1043,8.307060242
1044,43.33280182,-79.72305298,1044,8.307060242
1045,43.33748627,-79.72357178,1045,8.529315948
1046,43.34178543,-79.72439575,1046,8.529315948
1047,43.34578705,-79.72543335,1047,8.529315948
1048,43.35555649,-79.72253418,1048,8.403752327
1049,43.35779572,-79.71875,1049,8.687184334
1050,43.3602829,-79.71533203,1050,8.687184334
1051,43.36326981,-79.71652222,1051,
1052,43.36587524,-79.71807861,1052,
1053,43.36850357,-79.71551514,1053,8.681063652
1054,43.37097168,-79.7121582,1054,8.681063652
1055,43.37360382,-79.7097168,1055,8.681063652
1056,43.39943314,-79.69702148,1056,
1057,43.39047623,-79.70159912,1057,8.705450058
1058,43.39734268,-79.69726563,1058,
1059,43.3952713,-79.69689941,1059,
1060,43.39348602,-79.69775391,1060,8.705450058
1061,43.39178848,-79.69927979,1061,8.705450058
1062,43.37633514,-79.70782471,1062,8.770778656
1063,43.3791008,-79.70635986,1063,
1064,43.38179779,-79.70544434,1064,
1065,43.38440323,-79.70452881,1065,
1066,43.38655853,-79.70397949,1066,
1067,43.38817215,-79.70172119,1067,8.705450058
1068,43.32208633,-79.72314453,1068,8.307060242
1069,43.24792099,-79.69311523,1069,6.92490387
1070,43.25281525,-79.69662476,1070,6.791611195
1071,43.25791931,-79.69918823,1071,6.791611195
1072,43.26347351,-79.70117188,1072,6.957003593
1073,43.31673431,-79.7232666,1073,8.291118622
1074,43.31246948,-79.72332764,1074,7.525050163
1075,43.30882263,-79.72079468,1075,7.525050163
1076,43.30444336,-79.71932983,1076,7.37155056
1077,43.29921341,-79.72052002,1077,7.37155056
1078,43.29314041,-79.71801758,1078,6.9237113
1079,43.28746414,-79.71591187,1079,6.9237113
1080,43.28202057,-79.71459961,1080,6.903181076
1081,43.27651215,-79.71313477,1081,6.570775986
