"","I","J","XCent","YCent","lat","lon","node","depth","maxSigma"
"10449",152,97,750954.2,4849550,43.75647967,-77.88267591,10449,111.604,10
"10450",153,97,752476.9,4849416.1,43.75475867,-77.86385192,10450,111.554,10
"10451",154,97,753973.2,4849239.9,43.75266335,-77.8453766,10451,110.882,10
"10452",155,97,755469.4,4849063.7,43.75056511,-77.82690398,10452,110.683,10
"10453",156,97,756965.7,4848887.6,43.74846478,-77.80843154,10453,110.896,10
"10454",157,97,758432.5,4848670.9,43.74600681,-77.7903459,10454,111.251,10
"10455",158,97,759870,4848413.8,43.7431931,-77.77264475,10455,111.143,10
"10456",159,97,761307.4,4848156.7,43.74037673,-77.75494665,10456,111.922,10
"10457",160,97,762744.9,4847899.6,43.73755763,-77.73724913,10457,113.702,10
"10458",161,97,764155.7,4847596.9,43.73433545,-77.71990684,10458,111.665,10
"10459",162,97,765539.9,4847248.8,43.7307121,-77.70291871,10459,98.418,10
"10460",163,97,766924,4846900.6,43.72708543,-77.68593406,10460,95.441,10
"10461",164,97,768308.2,4846552.5,43.72345716,-77.66895031,10461,93.992,10
"10462",165,97,769669.1,4846274.9,43.72046858,-77.6522222,10462,90.433,10
"10463",166,97,771006.8,4846067.8,43.71811976,-77.63574791,10463,81.403,10
"10464",167,97,772344.5,4845860.7,43.71576859,-77.61927505,10464,73.659,10
"10465",168,97,773682.2,4845653.6,43.7134151,-77.60280362,10465,74.172,10
"10466",169,97,775027.2,4845556.5,43.71204523,-77.58618699,10466,76.343,10
"10467",170,97,776379.4,4845569.4,43.71165895,-77.5694256,10467,77.393,10
"10468",171,97,777731.7,4845582.2,43.71126928,-77.55266339,10468,80.349,10
"10469",172,97,779083.9,4845595.1,43.71087809,-77.53590274,10469,81.645,10
"10470",173,97,780423.6,4845599.6,43.71041367,-77.51930171,10470,80.184,10
"10471",174,97,781750.6,4845595.6,43.70987527,-77.50286288,10471,77.496,10
"10472",175,97,783077.7,4845591.6,43.70933448,-77.48642326,10472,72.977,10
"10473",176,97,784404.7,4845587.6,43.70879137,-77.46998533,10473,73.023,10
"10474",177,97,785711.3,4845561.5,43.70805514,-77.45381229,10474,72.459,10
"10475",178,97,786997.4,4845513.2,43.70712505,-77.43790558,10475,74.374,10
"10476",179,97,788283.5,4845465,43.70619367,-77.42199945,10476,80.68,10
"10477",180,97,789569.6,4845416.7,43.70525918,-77.40609402,10477,85.656,10
"10478",181,97,790834,4845363,43.70428247,-77.39046093,10478,89.156,10
"10479",182,97,792076.8,4845303.8,43.7032627,-77.37509902,10479,91.541,10
"10480",183,97,793319.5,4845244.6,43.70224093,-77.359739,10480,92.827,10
"10481",184,97,794562.3,4845185.4,43.70121706,-77.3443784,10481,94.611,10
"10482",185,97,795785.7,4845131.5,43.7002465,-77.32925583,10482,95.8,10
"10483",186,97,796989.9,4845082.8,43.69932834,-77.3143688,10483,97.182,10
"10484",187,97,798194.1,4845034.2,43.69840916,-77.29948229,10484,99.668,10
"10485",188,97,799398.3,4844985.5,43.69748716,-77.28459643,10485,99.539,10
"10486",189,97,800587.7,4844947,43.69666086,-77.26988874,10486,95.564,10
"10487",190,97,801762.2,4844918.5,43.69592858,-77.2553605,10487,92.968,10
"10488",191,97,802936.8,4844890.1,43.69519532,-77.24083144,10488,93.535,10
"10489",192,97,804111.3,4844861.6,43.69445937,-77.22630416,10489,96.571,10
"10490",193,97,805276,4844842.4,43.69380916,-77.21189343,10490,99.279,10
"10491",194,97,806430.8,4844832.5,43.69324477,-77.19760044,10491,101.269,10
"10492",195,97,807585.6,4844822.5,43.6926777,-77.1833079,10492,97.629,10
"10493",196,97,808740.5,4844812.6,43.69210972,-77.16901445,10493,90.594,10
"10494",197,97,809889.6,4844805.8,43.69157021,-77.15479143,10494,90.108,10
"10495",198,97,811032.9,4844802,43.69105832,-77.14063886,10495,91.055,10
"10496",199,97,812176.3,4844798.2,43.69054465,-77.12648543,10496,88.99,10
"10497",200,97,813319.6,4844794.5,43.69003016,-77.11233353,10497,91.891,10
"10498",201,97,814459.6,4844782.3,43.68943897,-77.09822782,10498,95.648,10
"10499",202,97,815596.1,4844761.9,43.68877387,-77.08417063,10499,98.507,10
"10500",203,97,816732.6,4844741.4,43.68810615,-77.07011393,10500,99.277,10
"10501",204,97,817869.1,4844720.9,43.68743671,-77.05605767,10501,100.479,10
"10502",205,97,819002.8,4844719.6,43.68693921,-77.04202515,10502,102.73,10
"10503",206,97,820133.6,4844737.6,43.68661461,-77.02801743,10503,106.414,10
"10504",207,97,821264.5,4844755.6,43.68628825,-77.01400874,10504,109.283,10
"10505",208,97,822395.4,4844773.6,43.68596017,-77.00000034,10505,111.399,10
"10506",209,97,823741.9,4844939.4,43.686864,-76.983235,10506,113.293,10
"10507",210,97,825304,4845253.1,43.68899938,-76.9637116,10507,114.409,10
"10508",211,97,826866.1,4845566.7,43.69113047,-76.94418711,10508,115.103,10
"10509",212,97,828428.2,4845880.4,43.69325905,-76.92466142,10509,115.82,10
"10510",213,97,829985.8,4846217,43.6955919,-76.90517626,10510,117.092,10
"10511",214,97,831538.8,4846576.6,43.69812997,-76.88573263,10511,118.928,10
"10512",215,97,833091.8,4846936.2,43.70066465,-76.86628759,10512,118.444,10
"10513",216,97,834644.8,4847295.8,43.70319596,-76.84684116,10513,117.562,10
"10514",217,97,836197.9,4847636.2,43.70555141,-76.82740406,10514,116.573,10
"10515",218,97,837751.1,4847957.5,43.70773193,-76.80797643,10515,116.253,10
"10516",219,97,839304.4,4848278.8,43.70990904,-76.78854639,10516,115.561,10
"10517",220,97,840857.6,4848600,43.71208192,-76.76911649,10517,113.786,10
"10518",221,97,842409.9,4848911.4,43.71416385,-76.74970281,10518,111.185,10
"10519",222,97,843961.4,4849212.7,43.71615211,-76.73030438,10519,108.337,10
"10520",223,97,845512.8,4849514.1,43.71813795,-76.71090609,10520,106.051,10
"10521",224,97,847064.3,4849815.5,43.72012039,-76.69150553,10521,102.799,10
"10522",225,97,848614.6,4850110.2,43.72203989,-76.67212314,10522,99.672,10
"10523",226,97,850163.9,4850398.2,43.72389635,-76.6527565,10523,97.827,10
"10524",227,97,851713.2,4850686.2,43.72574947,-76.63338892,10524,94.86,10
"10525",228,97,853262.5,4850974.3,43.72760015,-76.61402033,10525,91.738,10
"10526",229,97,854811.3,4851255.4,43.72938489,-76.5946616,10526,88.418,10
"10527",230,97,856359.4,4851529.5,43.73110378,-76.57531529,10527,86.268,10
"10528",231,97,857907.5,4851803.6,43.73281934,-76.55596813,10528,88.572,10
"10529",232,97,859455.6,4852077.7,43.73453157,-76.53662012,10529,79.664,10
"10530",233,97,861004.3,4852341.3,43.73614592,-76.51727089,10530,74.949,10
"10531",234,97,862553.7,4852594.4,43.73766235,-76.49791929,10531,70.059,10
"10532",235,97,864103,4852847.4,43.7391746,-76.47856828,10532,65.182,10
"10533",236,97,865652.3,4853100.5,43.74068442,-76.45921649,10533,59.506,10
"10534",237,97,867204.5,4853335.3,43.74202523,-76.43984059,10534,54.534,10
"10535",238,97,868759.4,4853551.7,43.74319621,-76.42044329,10535,50.417,10
"10536",239,97,870314.3,4853768.1,43.74436386,-76.4010455,10536,46.332,10
"10537",240,97,871869.2,4853984.6,43.74552908,-76.38164716,10537,43.512,10
"10538",241,97,873430.8,4854167.9,43.74638963,-76.36218845,10538,41.312,10
"10539",242,97,874998.9,4854318,43.74694561,-76.34267215,10539,38.895,10
"10540",243,97,876567,4854468.1,43.74749822,-76.32315577,10540,36.157,10
"10541",244,97,878135.1,4854618.2,43.74804748,-76.30363931,10541,33.322,10
"10542",245,97,879731.6,4854775.7,43.74864524,-76.28376601,10542,30.073,10
"10543",246,97,881356.4,4854940.6,43.74929137,-76.26353706,10543,24.286,10
"10544",247,97,882981.3,4855105.5,43.74993383,-76.24330675,10544,11.994,10
"10545",248,97,884606.1,4855270.4,43.75057273,-76.22307755,10545,3.856,4
"10546",37,98,610934.5,4813186.7,43.46337027,-79.62863709,10546,11.383,10
"10547",38,98,611790.4,4813583.1,43.46681119,-79.61797824,10547,15.705,10
"10548",39,98,612646.3,4813979.5,43.4702511,-79.6073182,10548,22,10
"10549",40,98,613502.3,4814375.9,43.47368998,-79.59665573,10549,25.976,10
"10550",41,98,614358.2,4814771.5,43.47712066,-79.58599348,10550,30.899,10
"10551",42,98,615214,4815166.1,43.48054134,-79.57533149,10551,34.552,10
"10552",43,98,616069.9,4815560.8,43.48396189,-79.56466706,10552,38.472,10
"10553",44,98,616925.7,4815955.5,43.48738145,-79.55400269,10553,42.749,10
"10554",45,98,617792.5,4816353.5,43.49082796,-79.54320042,10554,47.908,10
"10555",46,98,618670.2,4816754.8,43.4943014,-79.53226145,10555,51.567,10
"10556",47,98,619547.9,4817156.1,43.49777378,-79.52132126,10556,54.158,10
"10557",48,98,620425.6,4817557.4,43.5012451,-79.51037983,10557,57.6,10
"10558",49,98,621394.1,4818026.4,43.50530998,-79.49829921,10558,60.685,10
"10559",50,98,622453.3,4818563.1,43.50996807,-79.48508007,10559,64.016,10
"10560",51,98,623512.5,4819099.8,43.5146246,-79.47185892,10560,66.762,10
"10561",52,98,624571.8,4819636.5,43.51927955,-79.45863454,10561,69.15,10
"10562",53,98,625632.7,4820169.3,43.52389757,-79.44538927,10562,70.669,10
"10563",54,98,626695.4,4820698.2,43.5284786,-79.43212065,10563,72.438,10
"10564",55,98,627758,4821227.1,43.53305808,-79.41885129,10564,75.268,10
"10565",56,98,628820.7,4821756.1,43.53763687,-79.4055787,10565,77.377,10
"10566",57,98,629884.2,4822280.4,43.54217163,-79.39229536,10566,79.206,10
"10567",58,98,630948.4,4822800.1,43.5466633,-79.37900251,10567,82.214,10
"10568",59,98,632012.7,4823319.8,43.55115336,-79.36570649,10568,84.634,10
"10569",60,98,633076.9,4823839.4,43.55564096,-79.35240979,10569,86.992,10
"10570",61,98,634141.7,4824353,43.56007287,-79.33910521,10570,90.704,10
"10571",62,98,635207.1,4824860.3,43.56444638,-79.32579286,10571,94.028,10
"10572",63,98,636272.4,4825367.7,43.56881923,-79.31247983,10572,96.668,10
"10573",64,98,637337.7,4825875.1,43.57319049,-79.29916492,10573,99.739,10
"10574",65,98,638403.6,4826374.4,43.57748715,-79.28584276,10574,100.19,10
"10575",66,98,639470.1,4826865.7,43.58171011,-79.27251337,10575,100.532,10
"10576",67,98,640536.6,4827357,43.58593148,-79.25918216,10576,101.007,10
"10577",68,98,641603,4827848.2,43.59015038,-79.24585039,10577,102.028,10
"10578",69,98,642670.3,4828329.1,43.59427481,-79.23250836,10578,103.545,10
"10579",70,98,643738.3,4828799.7,43.59830483,-79.21915863,10579,103.319,10
"10580",71,98,644806.3,4829270.2,43.60233235,-79.20580717,10580,103.976,10
"10581",72,98,645874.4,4829740.8,43.60635915,-79.19245271,10581,103.49,10
"10582",73,98,646943.5,4830197.8,43.61026177,-79.17908783,10582,102.902,10
"10583",74,98,648013.7,4830641.3,43.61404109,-79.16571132,10583,103.323,10
"10584",75,98,649083.9,4831084.9,43.6178197,-79.15233315,10584,104.881,10
"10585",76,98,650154.1,4831528.4,43.62159581,-79.13895339,10585,106.199,10
"10586",77,98,651226,4831953.6,43.6252053,-79.12555605,10586,107.053,10
"10587",78,98,652299.6,4832360.3,43.62864635,-79.1121413,10587,107.838,10
"10588",79,98,653373.2,4832767,43.63208579,-79.09872507,10588,109.704,10
"10589",80,98,654446.8,4833173.8,43.63552453,-79.08530733,10589,111.559,10
"10590",81,98,655523.3,4833554.1,43.63872258,-79.0718598,10590,113.041,10
"10591",82,98,656602.7,4833908,43.64168084,-79.05838261,10591,114.268,10
"10592",83,98,657682.1,4834261.8,43.64463658,-79.04490418,10592,114.564,10
"10593",84,98,658761.5,4834615.7,43.6475916,-79.03142445,10593,114.789,10
"10594",85,98,659832.8,4834941.6,43.65029479,-79.01805213,10594,115.067,10
"10595",86,98,660895.9,4835239.6,43.6527471,-79.00478859,10595,116.019,10
"10596",87,98,661959,4835537.6,43.65519785,-78.99152403,10596,116.133,10
"10597",88,98,663022.2,4835835.6,43.65764702,-78.9782572,10597,115.737,10
"10598",89,98,664167.8,4836256.5,43.66118233,-78.96393065,10598,114.938,10
"10599",90,98,665395.9,4836800.5,43.66580513,-78.94854214,10599,115.749,10
"10600",91,98,666624,4837344.4,43.67042491,-78.93315136,10600,115.308,10
"10601",92,98,667852.1,4837888.4,43.67504347,-78.91775825,10601,113.134,10
"10602",93,98,669078.6,4838413.8,43.67949291,-78.90238852,10602,111.284,10
"10603",94,98,670303.6,4838920.7,43.68377411,-78.88704102,10603,110.302,10
"10604",95,98,671528.6,4839427.6,43.6880532,-78.8716914,10604,108.396,10
"10605",96,98,672753.5,4839934.5,43.6923302,-78.85634091,10605,104.866,10
"10606",97,98,673987.4,4840393.5,43.696172,-78.84089217,10606,102.945,10
"10607",98,98,675230.3,4840804.6,43.69957856,-78.8253455,10607,100.819,10
"10608",99,98,676473.2,4841215.6,43.70298207,-78.80979718,10608,98.776,10
"10609",100,98,677716,4841626.7,43.70638434,-78.79424838,10609,98.135,10
"10610",101,98,678966,4841999.1,43.70943453,-78.77862146,10610,99.532,10
"10611",102,98,680223.1,4842332.8,43.71213264,-78.76291792,10611,100.086,10
"10612",103,98,681480.1,4842666.6,43.71482948,-78.74721427,10612,99.941,10
"10613",104,98,682737.2,4843000.3,43.7175232,-78.73150809,10613,99.48,10
"10614",105,98,683998.8,4843311,43.72000669,-78.71575263,10614,98.392,10
"10615",106,98,685264.8,4843598.5,43.72227815,-78.69994935,10615,97.024,10
"10616",107,98,686530.9,4843886,43.72454738,-78.68414374,10616,95.926,10
"10617",108,98,687796.9,4844173.6,43.72681531,-78.66833822,10617,95.482,10
"10618",109,98,689068.2,4844441.3,43.72890066,-78.65247284,10618,94.874,10
"10619",110,98,690344.8,4844689.2,43.73080428,-78.63654771,10619,94.634,10
"10620",111,98,691621.3,4844937.2,43.73270659,-78.62062286,10620,94.79,10
"10621",112,98,692897.9,4845185.1,43.73460572,-78.6046959,10621,92.201,10
"10622",113,98,694183.4,4845401,43.73621241,-78.58866916,10622,90.038,10
"10623",114,98,695477.9,4845584.7,43.7375248,-78.5725417,10623,90.038,10
"10624",115,98,696772.4,4845768.5,43.73883578,-78.5564136,10624,91.886,10
"10625",116,98,698066.9,4845952.3,43.74014447,-78.5402849,10625,93.094,10
"10626",117,98,699372.9,4846100.3,43.74112574,-78.52402619,10626,90.02,10
"10627",118,98,700690.3,4846212.6,43.74178046,-78.50763894,10627,91.282,10
"10628",119,98,702007.7,4846324.9,43.74243281,-78.49125144,10628,92.721,10
"10629",120,98,703325.1,4846437.2,43.74308281,-78.47486369,10629,96.503,10
"10630",121,98,704657.1,4846510.6,43.74337651,-78.45830937,10630,100.328,10
"10631",122,98,706003.5,4846545.3,43.74331569,-78.44159116,10631,101.296,10
"10632",123,98,707350,4846579.9,43.74325151,-78.4248719,10632,100.662,10
"10633",124,98,708696.5,4846614.6,43.74318577,-78.40815275,10633,100.025,10
"10634",125,98,710030.8,4846679,43.74338819,-78.39157351,10634,100.533,10
"10635",126,98,711352.9,4846773.1,43.7438588,-78.37513395,10635,101.269,10
"10636",127,98,712675.1,4846867.2,43.74432702,-78.358693,10636,101.523,10
"10637",128,98,713997.2,4846961.4,43.74479379,-78.34225312,10637,102.065,10
"10638",129,98,715392.3,4847220.8,43.7467228,-78.32484122,10638,101.381,10
"10639",130,98,716860.3,4847645.5,43.75011449,-78.30645715,10639,98.78,10
"10640",131,98,718328.4,4848070.3,43.75350404,-78.28806985,10640,97.181,10
"10641",132,98,719796.4,4848495,43.75688971,-78.2696819,10641,97.953,10
"10642",133,98,721286.2,4848894.5,43.76003921,-78.25103189,10642,99.233,10
"10643",134,98,722797.6,4849268.6,43.76295068,-78.23212257,10643,99.019,10
"10644",135,98,724309.1,4849642.8,43.76585984,-78.21321028,10644,96.901,10
"10645",136,98,725820.5,4850016.9,43.76876494,-78.19429759,10645,92.707,10
"10646",137,98,727356.4,4850322.6,43.77104423,-78.17510815,10646,85.862,10
"10647",138,98,728916.9,4850560,43.77269844,-78.15564125,10647,86.373,10
"10648",139,98,730477.3,4850797.4,43.77434933,-78.13617469,10648,88.051,10
"10649",140,98,732037.7,4851034.8,43.77599687,-78.11670723,10649,88.66,10
"10650",141,98,733616.5,4851215.6,43.7771263,-78.09703516,10650,89.984,10
"10651",142,98,735213.7,4851340,43.77773931,-78.0771589,10651,89.899,10
"10652",143,98,736810.9,4851464.3,43.77834795,-78.05728247,10652,89.629,10
"10653",144,98,738408.1,4851588.6,43.77895312,-78.03740581,10653,94.966,10
"10654",145,98,740008.8,4851653.4,43.77901867,-78.01751213,10654,96.287,10
"10655",146,98,741613.1,4851658.4,43.7785419,-77.99760084,10655,95.223,10
"10656",147,98,743217.4,4851663.5,43.77806255,-77.97769002,10656,95.618,10
"10657",148,98,744821.7,4851668.5,43.77757885,-77.95777975,10657,98.65,10
"10658",149,98,746407.4,4851622,43.77663483,-77.93812445,10658,102.094,10
"10659",150,98,747974.5,4851523.8,43.77522885,-77.91872464,10659,102.393,10
"10660",151,98,749541.6,4851425.7,43.7738205,-77.89932587,10660,105.38,10
"10661",152,98,751108.8,4851327.6,43.77240884,-77.87992697,10661,106.055,10
"10662",153,98,752645.2,4851186.3,43.77061604,-77.86093161,10662,106.277,10
"10663",154,98,754150.8,4851002,43.7684441,-77.84234003,10663,105.625,10
"10664",155,98,755656.5,4850817.6,43.76626823,-77.82374877,10664,103.476,10
"10665",156,98,757162.2,4850633.3,43.76409028,-77.80515899,10665,102.487,10
"10666",157,98,758634.4,4850407.5,43.76154796,-77.78700624,10666,101.277,10
"10667",158,98,760073,4850140.3,43.75864242,-77.76929197,10667,101.047,10
"10668",159,98,761511.7,4849873,43.75573325,-77.75157839,10668,103.051,10
"10669",160,98,762950.3,4849605.8,43.75282232,-77.73386787,10669,104.58,10
"10670",161,98,764358.4,4849289.5,43.7494782,-77.7165616,10670,100.07,10
"10671",162,98,765736,4848924.1,43.7457011,-77.69965985,10671,94.851,10
"10672",163,98,767113.5,4848558.6,43.74192069,-77.68276166,10672,91.836,10
"10673",164,98,768491.1,4848193.2,43.73813871,-77.66586445,10673,90.99,10
"10674",165,98,769841.9,4847898.2,43.73499683,-77.64926641,10674,90.534,10
"10675",166,98,771166.2,4847673.7,43.73249596,-77.63296318,10675,82.263,10
"10676",167,98,772490.4,4847449.2,43.72999285,-77.61666269,10676,69.38,10
"10677",168,98,773814.6,4847224.7,43.72748744,-77.6003637,10677,72.573,10
"10678",169,98,775156.3,4847122.6,43.72607339,-77.58378673,10678,72.696,10
"10679",170,98,776515.4,4847142.8,43.72574966,-77.56693219,10679,72.732,10
"10680",171,98,777874.5,4847163.1,43.72542436,-77.55007794,10680,75.658,10
"10681",172,98,779233.6,4847183.4,43.72509657,-77.53322403,10681,77.865,10
"10682",173,98,780578,4847189.4,43.72464333,-77.5165601,10682,77.013,10
"10683",174,98,781907.8,4847181.2,43.7240656,-77.50008493,10683,74.061,10
"10684",175,98,783237.6,4847173,43.7234855,-77.48361023,10684,69.593,10
"10685",176,98,784567.4,4847164.8,43.72290304,-77.46713601,10685,67.953,10
"10686",177,98,785874,4847131.9,43.72210517,-77.45096285,10686,65.163,10
"10687",178,98,787157.3,4847074.3,43.72109207,-77.43509216,10687,66.058,10
"10688",179,98,788440.6,4847016.6,43.72007589,-77.4192222,10688,70.675,10
"10689",180,98,789723.9,4846959,43.71905841,-77.40335286,10689,75.068,10
"10690",181,98,790983,4846896.4,43.7180033,-77.38778674,10690,78.015,10
"10691",182,98,792217.8,4846828.8,43.71691073,-77.37252507,10691,80.501,10
"10692",183,98,793452.7,4846761.2,43.71581609,-77.35726285,10692,82.874,10
"10693",184,98,794687.5,4846693.7,43.71472037,-77.34200251,10693,85.917,10
"10694",185,98,795901.3,4846633,43.7136921,-77.32699927,10694,87.199,10
"10695",186,98,797094,4846579.4,43.71273411,-77.31225412,10695,89.35,10
"10696",187,98,798286.7,4846525.7,43.71177334,-77.29750964,10696,91.563,10
"10697",188,98,799479.4,4846472.1,43.71081157,-77.28276569,10697,92.934,10
"10698",189,98,800656.4,4846430.4,43.70996119,-77.26821017,10698,93.169,10
"10699",190,98,801817.7,4846400.7,43.70922317,-77.25384292,10699,90.747,10
"10700",191,98,802979,4846371,43.70848335,-77.23947614,10700,88.774,10
"10701",192,98,804140.2,4846341.3,43.70774178,-77.22511108,10701,89.407,10
"10702",193,98,805291.6,4846322.4,43.70709946,-77.21086175,10702,93.031,10
"10703",194,98,806433.2,4846314.1,43.70655466,-77.19672818,10703,92.411,10
"10704",195,98,807574.8,4846305.9,43.70600901,-77.18259494,10704,86.262,10
"10705",196,98,808716.4,4846297.7,43.70546161,-77.16846207,10705,86.162,10
"10706",197,98,809852.9,4846292.9,43.70494515,-77.15439078,10706,85.092,10
"10707",198,98,810984.3,4846291.6,43.70446054,-77.140381,10707,84.948,10
"10708",199,98,812115.7,4846290.2,43.70397332,-77.12637161,10708,85.894,10
"10709",200,98,813247.1,4846288.9,43.70348528,-77.11236252,10709,87.048,10
