Date,JulianDate,Latitude,Longitude,I_Index,J_Index,K_Index,Number_Layers,Sigma_Layer_Thickness,TP_ugL-1,Sample_Depth,Water_Depth,Source
7/28/2018,1532736000,43.20244218,-79.32615661,48,66,2,10,1.5192,3.27,2,15.192,LONNS2018
7/28/2018,1532736000,43.20244218,-79.32615661,48,66,9,10,1.5192,0.61,13.6,15.192,LONNS2019
8/26/2013,1377475200,43.22278,-79.44583,40,75,1,10,2.0334,11.2,1,20.334,ECCC
4/17/2013,1366156800,43.22333,-79.44639,40,75,1,10,2.0334,6.4,1,20.334,ECCC
8/17/2018,1534464000,43.22389,-79.44528,40,75,1,10,2.0334,6.5,1,20.334,ECCC
8/17/2018,1534464000,43.22389,-79.44528,40,75,1,10,2.0334,5.4,1,20.334,ECCC
5/21/2013,1369094400,43.2247,-79.2719,52,67,10,10,1.1713,5.79,12.6,11.713,LOLA2013
5/21/2013,1369094400,43.2247,-79.2719,52,67,5,10,1.1713,7.602,5,11.713,LOLA2013
7/25/2018,1532476800,43.2247,-79.2719,52,67,2,10,1.1713,12.1,2,11.713,LOLA2013
7/25/2018,1532476800,43.2247,-79.2719,52,67,10,10,1.1713,12.7,11.2,11.713,LOLA2013
4/17/2013,1366156800,43.22472,-79.27139,52,67,1,10,1.1713,8.3,1,11.713,ECCC
4/17/2013,1366156800,43.22472,-79.27139,52,67,1,10,1.1713,8.6,1,11.713,ECCC
4/17/2013,1366156800,43.22472,-79.27139,52,67,9,10,1.1713,8.5,9.5,11.713,ECCC
8/14/2018,1534204800,43.224933,-79.272617,52,67,1,10,1.1713,6.61,0,11.713,
4/9/2018,1523232000,43.225117,-79.271633,52,67,1,10,1.1713,5.133,0,11.713,
8/17/2018,1534464000,43.22528,-79.27194,52,67,1,10,1.1713,9.5,1,11.713,ECCC
8/17/2018,1534464000,43.22528,-79.27194,52,67,9,10,1.1713,6.9,10,11.713,ECCC
8/27/2013,1377561600,43.22556,-79.27167,52,67,1,10,1.1713,8.9,1,11.713,ECCC
8/27/2013,1377561600,43.22556,-79.27167,52,67,5,10,1.1713,8.7,5,11.713,ECCC
8/27/2013,1377561600,43.22556,-79.27167,52,67,8,10,1.1713,8.9,9,11.713,ECCC
8/27/2013,1377561600,43.22556,-79.27167,52,67,10,10,1.1713,8.6,11,11.713,ECCC
5/22/2013,1369180800,43.23477,-77.53476,176,2,1,3,1.140333333,33.1,0.5,3.421,
6/19/2013,1371600000,43.23477,-77.53476,176,2,1,3,1.140333333,140.2,0.5,3.421,
7/23/2013,1374537600,43.23477,-77.53476,176,2,1,3,1.140333333,73.1,0.5,3.421,
8/20/2013,1376956800,43.23477,-77.53476,176,2,1,3,1.140333333,22.7,0.5,3.421,
9/16/2013,1379289600,43.23477,-77.53476,176,2,1,3,1.140333333,18.8,0.5,3.421,
7/28/2018,1532736000,43.2398194,-79.5636496,31,79,2,10,1.4994,0.61,2,14.994,
7/28/2018,1532736000,43.2398194,-79.5636496,31,79,10,10,1.4994,1.38,14.8,14.994,
7/28/2018,1532736000,43.24994279,-79.25994111,54,72,1,10,2.4616,2.24,2,24.616,
7/28/2018,1532736000,43.24994279,-79.25994111,54,72,9,10,2.4616,3.62,21,24.616,
7/28/2018,1532736000,43.24994279,-79.25994111,54,72,10,10,2.4616,0.61,23,24.616,
7/29/2018,1532822400,43.25144864,-77.53790759,176,8,2,10,1.3872,4.63,2,13.872,
7/29/2018,1532822400,43.25144864,-77.53790759,176,8,9,10,1.3872,5.91,12,13.872,
4/16/2013,1366070400,43.25472,-79.19472,58,67,1,10,1.2252,16.3,1,12.252,ECCC
4/16/2013,1366070400,43.25472,-79.19472,58,67,1,10,1.2252,16.2,1,12.252,ECCC
4/16/2013,1366070400,43.25472,-79.19472,58,67,9,10,1.2252,15,10,12.252,ECCC
8/27/2013,1377561600,43.255,-79.19472,58,67,1,10,1.2252,10.7,1,12.252,ECCC
8/27/2013,1377561600,43.255,-79.19472,58,67,1,10,1.2252,11.4,1,12.252,ECCC
8/27/2013,1377561600,43.255,-79.19472,58,67,9,10,1.2252,8.5,10.4,12.252,ECCC
8/17/2018,1534464000,43.255,-79.19417,58,67,1,10,1.2252,6.9,1,12.252,ECCC
5/20/2013,1369008000,43.25695,-77.60572,172,7,1,4,0.9535,53.9,0.5,3.814,
6/19/2013,1371600000,43.25695,-77.60572,172,7,1,4,0.9535,55.4,0.5,3.814,
7/22/2013,1374451200,43.25695,-77.60572,172,7,1,4,0.9535,42.9,0.5,3.814,
8/19/2013,1376870400,43.25695,-77.60572,172,7,1,4,0.9535,224.1,0.5,3.814,
9/16/2013,1379289600,43.25695,-77.60572,172,7,1,4,0.9535,142.2,0.5,3.814,
6/12/2013,1370995200,43.2576,-77.5715,174,8,1,10,1.0377,9,0.5,10.377,
7/16/2013,1373932800,43.2576,-77.5715,174,8,1,10,1.0377,7.6,0.5,10.377,
8/20/2013,1376956800,43.2576,-77.5715,174,8,1,10,1.0377,6,0.5,10.377,
9/18/2013,1379462400,43.2576,-77.5715,174,8,1,10,1.0377,6.3,0.5,10.377,
7/28/2018,1532736000,43.25975797,-79.19928208,58,70,2,10,1.5774,5.23,2,15.774,
7/28/2018,1532736000,43.25975797,-79.19928208,58,70,9,10,1.5774,0.61,13.9,15.774,
7/28/2018,1532736000,43.26026917,-79.26380919,54,73,1,10,3.6597,1.51,2,36.597,
7/28/2018,1532736000,43.26026917,-79.26380919,54,73,7,10,3.6597,0.61,23,36.597,
7/28/2018,1532736000,43.26026917,-79.26380919,54,73,10,10,3.6597,0.61,38,36.597,
6/20/2018,1529452800,43.26585,-77.43748,181,16,2,3,0.835,5,1,2.505,
6/20/2018,1529452800,43.26585,-77.43748,181,16,3,3,0.835,7,2.9,2.505,
7/25/2018,1532476800,43.26585,-77.43748,181,16,3,3,0.835,6,2.9,2.505,
8/21/2018,1534809600,43.26585,-77.43748,181,16,2,3,0.835,8,1,2.505,
8/21/2018,1534809600,43.26585,-77.43748,181,16,3,3,0.835,10,2.9,2.505,
9/20/2018,1537401600,43.26585,-77.43748,181,16,2,3,0.835,9,1,2.505,
9/20/2018,1537401600,43.26585,-77.43748,181,16,3,3,0.835,19,2.9,2.505,
6/12/2013,1370995200,43.26714,-77.57052,174,12,1,10,1.664,12.8,0.5,16.64,LONNS_Makarewicz
7/16/2013,1373932800,43.26714,-77.57052,174,12,1,10,1.664,5.2,0.5,16.64,LONNS_Makarewicz
8/20/2013,1376956800,43.26714,-77.57052,174,12,1,10,1.664,5.4,0.5,16.64,LONNS_Makarewicz
9/18/2013,1379462400,43.26714,-77.57052,174,12,1,10,1.664,6.3,0.5,16.64,LONNS_Makarewicz
8/17/2018,1534464000,43.26778,-79.61972,28,83,1,10,2.4314,5.3,1,24.314,ECCC
8/17/2018,1534464000,43.26778,-79.61972,28,83,3,10,2.4314,5,5,24.314,ECCC
8/17/2018,1534464000,43.26778,-79.61972,28,83,5,10,2.4314,8.3,10,24.314,ECCC
8/17/2018,1534464000,43.26778,-79.61972,28,83,7,10,2.4314,6.3,16,24.314,ECCC
8/17/2018,1534464000,43.26778,-79.61972,28,83,9,10,2.4314,5.6,21,24.314,ECCC
4/15/2013,1365984000,43.26806,-79.62111,28,83,1,10,2.4314,6.1,1,24.314,ECCC
4/15/2013,1365984000,43.26806,-79.62111,28,83,5,10,2.4314,6,10,24.314,ECCC
4/15/2013,1365984000,43.26806,-79.62111,28,83,9,10,2.4314,5.9,21,24.314,ECCC
8/26/2013,1377475200,43.26806,-79.61944,28,83,1,10,2.4314,5.5,1,24.314,ECCC
8/26/2013,1377475200,43.26806,-79.61944,28,83,2,10,2.4314,6.1,4,24.314,ECCC
8/26/2013,1377475200,43.26806,-79.61944,28,83,4,10,2.4314,7.6,8.5,24.314,ECCC
8/26/2013,1377475200,43.26806,-79.61944,28,83,7,10,2.4314,7,17,24.314,ECCC
8/26/2013,1377475200,43.26806,-79.61944,28,83,9,10,2.4314,7.1,21,24.314,ECCC
5/25/2018,1527206400,43.269,-77.4431,181,17,2,4,0.87625,12,1,3.505,
5/25/2018,1527206400,43.269,-77.4431,181,17,4,4,0.87625,10,5.9,3.505,
6/20/2018,1529452800,43.269,-77.4431,181,17,2,4,0.87625,4,1,3.505,
6/20/2018,1529452800,43.269,-77.4431,181,17,4,4,0.87625,6,5.9,3.505,
7/25/2018,1532476800,43.269,-77.4431,181,17,2,4,0.87625,19,1,3.505,
8/21/2018,1534809600,43.269,-77.4431,181,17,2,4,0.87625,7,1,3.505,
8/21/2018,1534809600,43.269,-77.4431,181,17,4,4,0.87625,6,5.9,3.505,
9/20/2018,1537401600,43.269,-77.4431,181,17,2,4,0.87625,11,1,3.505,
9/20/2018,1537401600,43.269,-77.4431,181,17,4,4,0.87625,12,5.9,3.505,
7/25/2018,1532476800,43.27143,-77.44697,181,17,4,4,0.87625,8,9.9,3.505,
8/21/2018,1534809600,43.27143,-77.44697,181,17,2,4,0.87625,5,1,3.505,
8/21/2018,1534809600,43.27143,-77.44697,181,17,4,4,0.87625,4,9.9,3.505,
9/20/2018,1537401600,43.27143,-77.44697,181,17,2,4,0.87625,7,1,3.505,
9/20/2018,1537401600,43.27143,-77.44697,181,17,4,4,0.87625,21,9.9,3.505,
4/17/2013,1366156800,43.27167,-79.36,49,77,1,10,6.8732,5.7,1,68.732,ECCC
8/27/2013,1377561600,43.27194,-79.35972,49,77,1,10,6.8732,5.4,1,68.732,ECCC
8/27/2013,1377561600,43.27361,-79.25278,55,74,1,10,6.0866,14.6,1,60.866,ECCC
8/27/2013,1377561600,43.27361,-79.25278,55,74,10,10,6.0866,5.4,60,60.866,ECCC
4/17/2013,1366156800,43.27389,-79.25167,56,74,1,10,6.092,5.1,1,60.92,ECCC
4/17/2013,1366156800,43.27389,-79.25167,56,74,10,10,6.092,5.6,58,60.92,ECCC
8/16/2018,1534377600,43.27472,-77.59083,173,14,1,10,1.5578,9.8,1,15.578,ECCC
8/16/2018,1534377600,43.27472,-77.59083,173,14,7,10,1.5578,9.1,10,15.578,ECCC
4/10/2013,1365552000,43.27528,-77.59111,173,14,1,10,1.5578,12.6,1,15.578,ECCC
4/10/2013,1365552000,43.27528,-77.59111,173,14,8,10,1.5578,13.4,11,15.578,ECCC
8/28/2013,1377648000,43.27556,-77.59139,173,14,1,10,1.5578,8.4,1,15.578,ECCC
8/28/2013,1377648000,43.27556,-77.59139,173,14,8,10,1.5578,7.7,11,15.578,ECCC
8/21/2018,1534809600,43.27779,-77.45392,180,21,1,10,1.4902,7,1,14.902,
9/20/2018,1537401600,43.27779,-77.45392,180,21,1,10,1.4902,6,1,14.902,
9/20/2018,1537401600,43.27779,-77.45392,180,21,10,10,1.4902,11,17.9,14.902,
7/29/2018,1532822400,43.27878308,-77.59303948,173,16,2,10,1.8394,43.7,2,18.394,
7/29/2018,1532822400,43.27878308,-77.59303948,173,16,8,10,1.8394,105,13,18.394,
9/5/2013,1378339200,43.28056,-79.87306,9,91,1,3,1.064,32.7,1,3.192,ECCC
9/5/2013,1378339200,43.28056,-79.87306,9,91,1,3,1.064,34.3,1,3.192,ECCC
8/17/2018,1534464000,43.28083,-79.87167,10,91,1,3,1.064,45.7,1,3.192,ECCC
8/17/2018,1534464000,43.28083,-79.87167,10,91,1,3,1.064,54.6,1,3.192,ECCC
5/23/2013,1369267200,43.2817,-77.44,181,25,10,10,1.3147,5.383,32,13.147,LOLA2013
5/23/2013,1369267200,43.2817,-77.44,181,25,4,10,1.3147,4.154,5,13.147,LOLA2013
5/23/2013,1369267200,43.2817,-77.44,181,25,10,10,1.3147,4.476,15,13.147,LOLA2013
7/21/2013,1374364800,43.2817,-77.44,181,25,4,10,1.3147,4.086,5,13.147,LOLA2013
7/21/2013,1374364800,43.2817,-77.44,181,25,10,10,1.3147,4.861,32,13.147,LOLA2013
9/5/2013,1378339200,43.28639,-79.84306,12,90,1,3,1.064,32.4,1,3.192,ECCC
8/17/2018,1534464000,43.28694,-79.84194,12,90,1,3,1.064,30.9,1,3.192,ECCC
8/17/2018,1534464000,43.28694,-79.84194,12,90,3,3,1.064,26.7,10,3.192,ECCC
8/17/2018,1534464000,43.28694,-79.84194,12,90,3,3,1.064,112,21,3.192,ECCC
4/17/2013,1366156800,43.28806,-79.84056,12,90,1,3,1.064,44.1,1,3.192,ECCC
8/27/2013,1377561600,43.29611,-79.00611,73,64,1,10,1.087,8.6,1,10.87,ECCC
8/27/2013,1377561600,43.29611,-79.00611,73,64,1,10,1.087,8.9,1,10.87,ECCC
8/27/2013,1377561600,43.29611,-79.00611,73,64,10,10,1.087,8.9,10,10.87,ECCC
8/17/2018,1534464000,43.29611,-79.00528,73,63,1,10,1.0742,8,1,10.742,ECCC
8/17/2018,1534464000,43.29611,-79.00528,73,63,10,10,1.0742,5.7,10,10.742,ECCC
4/16/2013,1366070400,43.29694,-79.00444,74,64,1,10,1.2192,20.8,1,12.192,ECCC
4/16/2013,1366070400,43.29694,-79.00444,74,64,9,10,1.2192,22.1,10,12.192,ECCC
5/20/2013,1369008000,43.29832,-77.6838,167,23,1,2,1.018,19,0.5,2.036,
6/19/2013,1371600000,43.29832,-77.6838,167,23,1,2,1.018,37.3,0.5,2.036,
7/22/2013,1374451200,43.29832,-77.6838,167,23,1,2,1.018,136.2,0.5,2.036,
8/19/2013,1376870400,43.29832,-77.6838,167,23,1,2,1.018,44,0.5,2.036,
9/16/2013,1379289600,43.29832,-77.6838,167,23,1,2,1.018,45.4,0.5,2.036,
8/16/2018,1534377600,43.29861,-77.51861,176,33,1,10,3.5466,7.8,1,35.466,ECCC
5/24/2018,1527120000,43.3,-77.43917,181,38,1,10,3.538,9.3,2,35.38,ECCC
5/24/2018,1527120000,43.3,-77.43917,181,38,4,10,3.538,5.5,14.1,35.38,ECCC
5/24/2018,1527120000,43.3,-77.43917,181,38,10,10,3.538,5.2,32.7,35.38,ECCC
5/24/2018,1527120000,43.3,-77.44,181,38,2,10,3.538,4.65,6,35.38,ECCC
5/24/2018,1527120000,43.3,-77.44,181,38,4,10,3.538,4.55,14.1,35.38,ECCC
5/24/2018,1527120000,43.3,-77.44,181,38,10,10,3.538,3.23,32.7,35.38,ECCC
6/20/2018,1529452800,43.3,-77.44,181,38,4,10,3.538,2.71,11,35.38,ECCC
6/20/2018,1529452800,43.3,-77.44,181,38,10,10,3.538,6.42,32,35.38,ECCC
8/27/2013,1377561600,43.30028,-79.11972,65,73,1,10,1.4277,7.1,1,14.277,ECCC
8/17/2018,1534464000,43.30028,-79.11944,66,73,1,10,1.3235,6.6,1,13.235,ECCC
4/16/2013,1366070400,43.30056,-79.11972,65,73,1,10,1.4277,9.1,1,14.277,ECCC
8/27/2013,1377561600,43.30222,-79.27667,55,77,1,10,8.4228,7.3,1,84.228,ECCC
8/27/2013,1377561600,43.30222,-79.27667,55,77,10,10,8.4228,0.9,83,84.228,ECCC
4/17/2013,1366156800,43.3025,-79.27667,55,77,1,10,8.4228,5.4,1,84.228,ECCC
4/17/2013,1366156800,43.3025,-79.27667,55,77,10,10,8.4228,5,82,84.228,ECCC
5/24/2018,1527120000,43.30333,-79.27833,55,77,7,10,8.4228,4.9,58,84.228,ECCC
5/21/2013,1369094400,43.3036,-79.2781,55,77,10,10,8.4228,4.81,87,84.228,LOLA2013
5/21/2013,1369094400,43.3036,-79.2781,55,77,1,10,8.4228,7.862,5,84.228,LOLA2013
5/21/2013,1369094400,43.3036,-79.2781,55,77,2,10,8.4228,7.112,16,84.228,LOLA2013
7/25/2018,1532476800,43.3036,-79.2781,55,77,2,10,8.4228,2.54,10,84.228,LOLA2013
7/25/2018,1532476800,43.3036,-79.2781,55,77,4,10,8.4228,6.23,29,84.228,LOLA2013
7/25/2018,1532476800,43.3036,-79.2781,55,77,10,10,8.4228,0.61,83,84.228,LOLA2013
9/5/2013,1378339200,43.30389,-79.815,15,91,1,3,1.064,44.5,1,3.192,ECCC
9/5/2013,1378339200,43.30389,-79.815,15,91,3,3,1.064,42.9,4,3.192,ECCC
9/5/2013,1378339200,43.30389,-79.815,15,91,3,3,1.064,30.9,7.5,3.192,ECCC
9/5/2013,1378339200,43.30389,-79.815,15,91,3,3,1.064,32.2,10,3.192,ECCC
8/17/2018,1534464000,43.30417,-79.81417,15,91,1,3,1.064,52.2,1,3.192,ECCC
8/17/2018,1534464000,43.30417,-79.81417,15,91,3,3,1.064,42.4,9,3.192,ECCC
4/17/2013,1366156800,43.30528,-79.81528,15,91,1,3,1.064,44,1,3.192,ECCC
4/17/2013,1366156800,43.30528,-79.81528,15,91,1,3,1.064,45.4,1,3.192,ECCC
4/17/2013,1366156800,43.30528,-79.81528,15,91,3,3,1.064,44.3,9,3.192,ECCC
7/27/2018,1532649600,43.30740666,-79.09493317,68,73,2,10,1.2984,0.61,2,12.984,
7/27/2018,1532649600,43.30740666,-79.09493317,68,73,7,10,1.2984,1.81,9,12.984,
7/30/2018,1532908800,43.30740666,-79.09493317,68,73,2,10,1.2984,7.95,2,12.984,
7/30/2018,1532908800,43.30740666,-79.09493317,68,73,7,10,1.2984,6.78,8.3,12.984,
8/14/2019,1565740800,43.307968,-76.951835,208,62,1,10,2.8862,8.334,0,28.862,
8/14/2019,1565740800,43.307968,-76.951835,208,62,9,10,2.8862,5.4,23.6,28.862,
8/15/2018,1534291200,43.308,-76.95105,208,62,1,10,2.8862,3.647,0,28.862,
8/15/2018,1534291200,43.308,-76.95105,208,62,8,10,2.8862,2.708,20.8,28.862,
7/29/2018,1532822400,43.30934524,-77.63850403,170,33,2,10,1.8313,5.89,2,18.313,
7/29/2018,1532822400,43.30934524,-77.63850403,170,33,8,10,1.8313,5.38,13.6,18.313,
4/15/2013,1365984000,43.3125,-79.7525,20,90,1,10,2.5491,8.8,1,25.491,ECCC
8/13/2018,1534118400,43.31306,-79.75194,20,90,1,10,2.5491,5.8,1,25.491,ECCC
8/16/2018,1534377600,43.31306,-77.00056,205,65,1,10,3.8412,6.8,1,38.412,ECCC
8/16/2018,1534377600,43.31306,-77.00056,205,65,4,10,3.8412,7,12,38.412,ECCC
8/16/2018,1534377600,43.31306,-77.00056,205,65,5,10,3.8412,6.2,16,38.412,ECCC
8/16/2018,1534377600,43.31306,-77.00056,205,65,6,10,3.8412,6.6,21,38.412,ECCC
8/16/2018,1534377600,43.31306,-77.00056,205,65,10,10,3.8412,4.1,35,38.412,ECCC
8/26/2013,1377475200,43.31333,-79.75139,20,90,1,10,2.5491,7.6,1,25.491,ECCC
8/28/2013,1377648000,43.31333,-77.00056,205,65,1,10,3.8412,7.2,1,38.412,ECCC
8/28/2013,1377648000,43.31333,-77.00056,205,65,5,10,3.8412,6.9,16,38.412,ECCC
8/28/2013,1377648000,43.31333,-77.00056,205,65,7,10,3.8412,5.6,24,38.412,ECCC
8/28/2013,1377648000,43.31333,-77.00056,205,65,9,10,3.8412,5.1,31,38.412,ECCC
8/28/2013,1377648000,43.31333,-77.00056,205,65,10,10,3.8412,5.2,36.5,38.412,ECCC
4/10/2013,1365552000,43.31333,-77.00028,205,65,1,10,3.8412,8.8,1,38.412,ECCC
4/10/2013,1365552000,43.31333,-77.00028,205,65,1,10,3.8412,9.1,1,38.412,ECCC
4/10/2013,1365552000,43.31333,-77.00028,205,65,3,10,3.8412,8.7,10,38.412,ECCC
4/10/2013,1365552000,43.31333,-77.00028,205,65,7,10,3.8412,8.4,25,38.412,ECCC
4/10/2013,1365552000,43.31333,-77.00028,205,65,10,10,3.8412,8.2,35.8,38.412,ECCC
8/17/2018,1534464000,43.31611,-79.44306,44,82,1,10,8.5813,5.3,1,85.813,ECCC
8/26/2013,1377475200,43.31611,-79.44278,44,82,1,10,8.5813,6.6,1,85.813,ECCC
8/26/2013,1377475200,43.31611,-79.44278,44,82,1,10,8.5813,5.3,1,85.813,ECCC
7/28/2018,1532736000,43.31628741,-78.97606763,76,70,2,10,1.6029,1.31,2,16.029,
7/28/2018,1532736000,43.31628741,-78.97606763,76,70,9,10,1.6029,0.61,13,16.029,
7/30/2018,1532908800,43.31628741,-78.97606763,76,70,2,10,1.6029,12.7,2,16.029,
7/30/2018,1532908800,43.31628741,-78.97606763,76,70,9,10,1.6029,8.49,12.9,16.029,
4/17/2013,1366156800,43.31722,-79.44111,45,82,1,10,8.6455,4.8,1,86.455,ECCC
4/10/2018,1523318400,43.318267,-78.999667,75,71,1,10,1.6675,6.626,0,16.675,
8/14/2018,1534204800,43.318333,-79.000352,75,71,1,10,1.6675,5.742,0,16.675,
8/14/2018,1534204800,43.318333,-79.000352,75,71,8,10,1.6675,3.699,11.8,16.675,
8/16/2019,1565913600,43.318502,-78.999853,75,71,1,10,1.6675,4.8,0,16.675,
8/16/2019,1565913600,43.318502,-78.999853,75,71,9,10,1.6675,4.229,13.9,16.675,
8/16/2018,1534377600,43.32417,-77.21556,193,67,1,10,5.7466,5.9,1,57.466,ECCC
8/28/2013,1377648000,43.325,-77.21667,193,67,1,10,5.7466,7.4,1,57.466,ECCC
7/27/2018,1532649600,43.32516817,-79.10261844,68,74,1,10,3.3608,7.09,2,33.608,
7/27/2018,1532649600,43.32516817,-79.10261844,68,74,9,10,3.3608,0.61,27.1,33.608,
7/30/2018,1532908800,43.32516817,-79.10261844,68,74,1,10,3.3608,7.28,2,33.608,
7/30/2018,1532908800,43.32516817,-79.10261844,68,74,7,10,3.3608,6.69,21.1,33.608,
7/29/2018,1532822400,43.32525635,-77.5786209,173,48,1,10,4.2909,7.97,2,42.909,
7/29/2018,1532822400,43.32525635,-77.5786209,173,48,5,10,4.2909,8.47,18,42.909,
7/29/2018,1532822400,43.32525635,-77.5786209,173,48,6,10,4.2909,5.33,22.6,42.909,
4/10/2013,1365552000,43.32528,-77.21639,193,67,1,10,5.7466,5.8,1,57.466,ECCC
4/8/2013,1365379200,43.32639,-78.86833,85,61,1,10,1.7667,17.2,1,17.667,ECCC
8/17/2018,1534464000,43.32639,-78.86639,85,61,1,10,1.7667,6,1,17.667,ECCC
7/27/2018,1532649600,43.32649213,-78.90486563,82,67,1,10,2.141,2.11,2,21.41,ECCC
7/27/2018,1532649600,43.32649213,-78.90486563,82,67,9,10,2.141,5.1,18.1,21.41,ECCC
7/30/2018,1532908800,43.32649213,-78.90486563,82,67,1,10,2.141,9.33,2,21.41,ECCC
7/30/2018,1532908800,43.32649213,-78.90486563,82,67,9,10,2.141,6.88,19,21.41,ECCC
8/27/2013,1377561600,43.32667,-78.86806,85,61,1,10,1.7667,7,1,17.667,ECCC
8/28/2013,1377648000,43.3275,-77.43694,181,57,1,10,8.0225,10.1,1,80.225,ECCC
8/16/2018,1534377600,43.32778,-77.43806,181,57,1,10,8.0225,6.2,1,80.225,ECCC
8/16/2018,1534377600,43.32778,-77.43806,181,57,1,10,8.0225,10.8,1,80.225,ECCC
5/24/2018,1527120000,43.328,-77.438,181,58,1,10,8.4878,6.69,6,84.878,
5/24/2018,1527120000,43.328,-77.438,181,58,2,10,8.4878,3.65,13.3,84.878,
5/24/2018,1527120000,43.328,-77.438,181,58,10,10,8.4878,2.23,87,84.878,
6/20/2018,1529452800,43.328,-77.438,181,58,2,10,8.4878,2.62,11,84.878,
6/20/2018,1529452800,43.328,-77.438,181,58,1,10,8.4878,4.88,1,84.878,
6/20/2018,1529452800,43.328,-77.438,181,58,10,10,8.4878,3.66,85.1,84.878,
5/24/2018,1527120000,43.32806,-77.43861,181,58,1,10,8.4878,9.2,2,84.878,ECCC
5/24/2018,1527120000,43.32806,-77.43861,181,58,2,10,8.4878,6.1,13.3,84.878,ECCC
5/24/2018,1527120000,43.32806,-77.43861,181,58,10,10,8.4878,4.6,87,84.878,ECCC
4/10/2013,1365552000,43.32833,-77.43806,181,58,1,10,8.4878,6.7,1,84.878,ECCC
4/10/2013,1365552000,43.32833,-77.43806,181,58,1,10,8.4878,5.7,1,84.878,ECCC
5/23/2013,1369267200,43.33,-77.44,181,59,10,10,8.9658,4.907,97,89.658,LOLA2013
5/23/2013,1369267200,43.33,-77.44,181,59,1,10,8.9658,5.912,5,89.658,LOLA2013
5/23/2013,1369267200,43.33,-77.44,181,59,9,10,8.9658,5.874,80,89.658,LOLA2013
5/23/2013,1369267200,43.33,-77.44,181,59,3,10,8.9658,5.697,20,89.658,LOLA2013
7/21/2013,1374364800,43.33,-77.44,181,59,1,10,8.9658,3.444,5,89.658,LOLA2013
7/21/2013,1374364800,43.33,-77.44,181,59,10,10,8.9658,5.358,100,89.658,LOLA2013
7/21/2013,1374364800,43.33,-77.44,181,59,4,10,8.9658,4.824,27,89.658,LOLA2013
7/21/2013,1374364800,43.33,-77.44,181,59,10,10,8.9658,5.281,159,89.658,LOLA2013
5/22/2018,1526947200,43.33023,-78.76993,92,49,2,4,0.98975,6,1,3.959,
5/22/2018,1526947200,43.33023,-78.76993,92,49,3,4,0.98975,7,2.9,3.959,
6/19/2018,1529366400,43.33023,-78.76993,92,49,2,4,0.98975,6,1,3.959,
6/19/2018,1529366400,43.33023,-78.76993,92,49,3,4,0.98975,8,2.9,3.959,
7/24/2018,1532390400,43.33023,-78.76993,92,49,2,4,0.98975,9,1,3.959,
7/24/2018,1532390400,43.33023,-78.76993,92,49,3,4,0.98975,9,2.9,3.959,
8/20/2018,1534723200,43.33023,-78.76993,92,49,2,4,0.98975,6,1,3.959,
8/20/2018,1534723200,43.33023,-78.76993,92,49,3,4,0.98975,41,2.9,3.959,
10/3/2018,1538524800,43.33023,-78.76993,92,49,2,4,0.98975,7,1,3.959,
10/3/2018,1538524800,43.33023,-78.76993,92,49,3,4,0.98975,9,2.9,3.959,
7/27/2018,1532649600,43.33049012,-78.8408966,87,59,2,10,1.5115,4.41,2,15.115,
7/27/2018,1532649600,43.33049012,-78.8408966,87,59,10,10,1.5115,5.62,14,15.115,
