OBJECTID,I_Value,J_Value,TP_ltJuly1
11232,203,51,5.508126259
11233,203,52,5.508126259
11234,203,53,5.508126259
11235,203,54,5.508126259
11236,203,55,5.508126259
11237,203,56,5.502840996
11238,203,57,5.502840996
11239,203,58,5.502840996
11240,203,59,5.51276207
11241,203,60,5.51276207
11242,203,61,5.51276207
11243,203,62,5.505515099
11244,203,63,5.505515099
11245,203,64,5.505515099
11246,203,65,5.505515099
11247,203,66,5.505515099
11248,203,67,5.497270107
11249,203,68,5.497270107
11250,203,69,5.497270107
11251,203,70,5.48739624
11252,203,71,5.48739624
11253,203,72,5.484627724
11254,203,73,5.672363281
11255,203,74,5.578758717
11256,203,75,5.580607414
11257,203,76,5.537583351
11258,203,77,5.53104496
11259,203,78,5.369988918
11260,203,79,5.102626324
11261,203,80,5.09218502
11262,203,81,5.080494404
11263,203,82,5.087050438
11264,203,83,5.117217541
11265,203,84,5.128521919
11266,203,85,5.243182182
11267,203,86,5.269398689
11268,203,87,5.272123337
11269,203,88,5.31526041
11270,203,89,5.167026997
11271,203,90,4.98784256
11272,203,91,4.754581451
11273,203,92,4.615253448
11274,203,93,4.508433342
11275,203,94,4.328135014
11276,203,95,4.245477676
11277,203,96,4.136859894
11278,203,97,3.949060202
11279,203,98,3.854681015
11280,203,99,3.777962923
11281,203,100,3.66558218
11282,203,101,3.638861895
11283,203,102,3.611857176
11284,203,103,3.548730373
11285,203,104,3.509607792
11286,203,105,3.411859989
11287,203,106,3.364901543
11288,203,107,3.331678391
11289,203,108,3.313635349
11290,203,109,3.30355978
11291,203,122,3.63944006
11292,203,123,3.881436825
11293,203,131,3.92982316
11294,204,37,5.502493858
11295,204,38,5.502493858
11296,204,39,5.502493858
11297,204,40,5.502493858
11298,204,41,5.499700069
11299,204,42,5.499700069
11300,204,43,5.499700069
11301,204,44,5.499700069
11302,204,45,5.504736423
11303,204,46,5.504736423
11304,204,47,5.504736423
11305,204,48,5.504736423
11306,204,49,5.500912189
11307,204,50,5.500912189
11308,204,51,5.500912189
11309,204,52,5.500912189
11310,204,53,5.500912189
11311,204,54,5.497170448
11312,204,55,5.497170448
11313,204,56,5.497170448
11314,204,57,5.497170448
11315,204,58,5.497170448
11316,204,59,5.497170448
11317,204,60,5.571379662
11318,204,61,5.571379662
11319,204,62,5.571379662
11320,204,63,5.571379662
11321,204,64,5.571379662
11322,204,65,5.571379662
11323,204,66,5.497080803
11324,204,67,5.605648041
11325,204,68,5.605648041
11326,204,69,5.609071255
11327,204,70,5.609071255
11328,204,71,5.61267662
11329,204,72,5.61267662
11330,204,73,5.642230034
11331,204,74,5.634363174
11332,204,75,5.542682171
11333,204,76,5.52087307
11334,204,77,5.155567646
11335,204,78,5.151082993
11336,204,79,5.128274441
11337,204,80,5.080261707
11338,204,81,5.058483601
11339,204,82,5.023879051
11340,204,83,5.051234722
11341,204,84,5.050734997
11342,204,85,5.011416912
11343,204,86,5.123886108
11344,204,87,5.071091175
11345,204,88,4.920227528
11346,204,89,4.977883816
11347,204,90,4.835535049
11348,204,91,4.589867115
11349,204,92,4.558060169
11350,204,93,4.4745574
11351,204,94,4.349494934
11352,204,95,4.253672123
11353,204,96,4.152794361
11354,204,97,3.952760935
11355,204,98,3.851397753
11356,204,99,3.759077311
11357,204,100,3.615576506
11358,204,101,3.6358459
11359,204,102,3.612025023
11360,204,103,3.546670198
11361,204,104,3.502989054
11362,204,105,3.388496637
11363,204,106,3.332156658
11364,204,107,3.296019554
11365,204,108,3.278047085
11366,204,109,3.270868063
11367,204,122,3.85454464
11368,204,123,3.918240786
11369,204,124,3.911291361
11370,204,131,3.965764046
11371,205,36,5.498816013
11372,205,37,5.498816013
11373,205,38,5.498816013
11374,205,39,5.497611523
11375,205,40,5.497611523
11376,205,41,5.497611523
11377,205,42,5.497611523
11378,205,43,5.497611523
11379,205,44,5.497611523
11380,205,45,5.497611523
11381,205,46,5.497611523
11382,205,47,5.525170326
11383,205,48,5.525170326
11384,205,49,5.525170326
11385,205,50,5.525170326
11386,205,51,5.525170326
11387,205,52,5.497466564
11388,205,53,5.543224812
11389,205,54,5.543224812
11390,205,55,5.543224812
11391,205,56,5.543224812
11392,205,57,5.543224812
11393,205,58,5.543224812
11394,205,59,5.544566631
11395,205,60,5.544566631
11396,205,61,5.544566631
11397,205,62,5.544566631
11398,205,63,5.544566631
11399,205,64,5.544566631
11400,205,65,5.549812317
11401,205,66,5.549812317
11402,205,67,5.549812317
11403,205,68,5.549812317
11404,205,69,5.580731869
11405,205,70,5.580731869
11406,205,71,5.586680889
11407,205,72,5.591247559
11408,205,73,5.514430046
11409,205,74,5.611356735
11410,205,75,5.313285351
11411,205,76,5.198779583
11412,205,77,5.137307644
11413,205,78,5.128869534
11414,205,79,5.037995338
11415,205,80,5.008111477
11416,205,81,4.995267391
11417,205,82,4.781548977
11418,205,83,4.989066124
11419,205,84,4.847460747
11420,205,85,4.840760708
11421,205,86,4.956779957
11422,205,87,4.84744215
11423,205,88,4.779662609
11424,205,89,4.818632126
11425,205,90,4.607552052
11426,205,91,4.525198936
11427,205,92,4.506236553
11428,205,93,4.400020123
11429,205,94,4.358804226
11430,205,95,4.271574974
11431,205,96,4.08505249
11432,205,97,3.971507311
11433,205,98,3.841553688
11434,205,99,3.633268833
11435,205,100,3.552325964
11436,205,101,3.589179516
11437,205,102,3.588662148
11438,205,103,3.5699687
11439,205,104,3.434934616
11440,205,105,3.363631725
11441,205,106,3.240953684
11442,205,107,3.253387213
11443,205,108,3.232403517
11444,205,109,3.238201857
11445,205,110,3.316458702
11446,205,122,3.923368692
11447,205,124,3.949429035
11448,205,125,4.009663582
11449,205,126,3.997201681
11450,205,127,4.024188519
11451,205,131,3.989759207
11452,206,39,5.518918037
11453,206,40,5.518918037
11454,206,41,5.518918037
11455,206,42,5.518918037
11456,206,43,5.518918037
11457,206,44,5.518918037
11458,206,45,5.51083231
11459,206,46,5.51083231
11460,206,47,5.51083231
11461,206,48,5.51083231
11462,206,49,5.51083231
11463,206,50,5.51083231
11464,206,51,5.51083231
11465,206,52,5.497199535
11466,206,53,5.497199535
11467,206,54,5.497199535
11468,206,55,5.497199535
11469,206,56,5.497199535
11470,206,57,5.524356842
11471,206,58,5.524356842
11472,206,59,5.524356842
11473,206,60,5.524356842
11474,206,61,5.524356842
11475,206,62,5.524356842
11476,206,63,5.530664921
11477,206,64,5.530664921
11478,206,65,5.530664921
11479,206,66,5.530664921
11480,206,67,5.530664921
11481,206,68,5.509213924
11482,206,69,5.509213924
11483,206,70,5.509213924
11484,206,71,5.565075874
11485,206,72,5.510698795
11486,206,73,5.385585308
11487,206,74,5.429608822
11488,206,75,5.093430519
11489,206,76,5.141293049
11490,206,77,5.101091385
11491,206,78,4.917500973
11492,206,79,5.007945538
11493,206,80,4.701105595
11494,206,81,4.734744072
11495,206,82,4.726272583
11496,206,83,4.708743095
11497,206,84,4.766512394
11498,206,85,4.753477573
11499,206,86,4.815599918
11500,206,87,4.767291069
11501,206,88,4.677675247
11502,206,89,4.614881992
11503,206,90,4.53935194
11504,206,91,4.478466034
11505,206,92,4.423038006
11506,206,93,4.395219326
11507,206,94,4.372622013
11508,206,95,4.310217857
11509,206,96,4.127597332
11510,206,97,4.009194851
11511,206,98,3.84810257
11512,206,99,3.609039545
11513,206,100,3.477411747
11514,206,101,3.522763968
11515,206,102,3.585016727
11516,206,103,3.58043313
11517,206,104,3.449871302
11518,206,105,3.340347528
11519,206,106,3.194943428
11520,206,107,3.2054739
11521,206,108,3.192162037
11522,206,109,3.204863071
11523,206,110,3.293017626
11524,206,113,3.415759563
11525,206,114,3.48141098
11526,206,121,3.964586735
11527,206,122,3.962026119
11528,206,125,4.052221298
11529,206,127,4.103061199
11530,206,128,4.085905075
11531,206,129,4.110492229
11532,206,131,4.027179718
11533,207,38,5.495891571
11534,207,39,5.495891571
11535,207,40,5.495891571
11536,207,41,5.495891571
11537,207,42,5.49669075
11538,207,43,5.498602867
11539,207,44,5.498602867
11540,207,45,5.498602867
11541,207,46,5.498602867
11542,207,47,5.498602867
11543,207,48,5.498602867
11544,207,49,5.498602867
11545,207,50,5.499288082
11546,207,51,5.499288082
11547,207,52,5.499288082
11548,207,53,5.499288082
11549,207,54,5.499288082
11550,207,55,5.499288082
11551,207,56,5.497212887
11552,207,57,5.497212887
11553,207,58,5.497212887
11554,207,59,5.497212887
11555,207,60,5.497212887
11556,207,61,5.497212887
11557,207,62,5.489313602
11558,207,63,5.489313602
11559,207,64,5.489313602
11560,207,65,5.489313602
11561,207,66,5.489313602
11562,207,67,5.503643513
11563,207,68,5.503643513
11564,207,69,5.503643513
11565,207,70,5.409048557
11566,207,71,5.409048557
11567,207,72,5.363769054
11568,207,73,5.249623299
11569,207,74,5.129265308
11570,207,75,5.081443787
11571,207,76,4.986829281
11572,207,77,4.965035915
11573,207,78,4.882191658
11574,207,79,4.88352108
11575,207,80,4.659956932
11576,207,81,4.687459469
11577,207,82,4.663306713
11578,207,83,4.650812149
11579,207,84,4.696839809
11580,207,85,4.680824757
11581,207,86,4.632208824
11582,207,87,4.686527729
11583,207,88,4.605769157
11584,207,89,4.550573349
11585,207,90,4.494366169
11586,207,91,4.448676586
11587,207,92,4.403944016
11588,207,93,4.388486862
11589,207,94,4.369650364
11590,207,95,4.262765408
11591,207,96,4.184601307
11592,207,97,4.06555891
11593,207,98,3.753001928
11594,207,99,3.650850296
11595,207,100,3.554844618
11596,207,101,3.526618481
11597,207,102,3.593338013
11598,207,103,3.545082092
11599,207,104,3.4519701
11600,207,105,3.247856617
11601,207,106,3.194943428
11602,207,107,3.143586874
11603,207,108,3.170157433
11604,207,109,3.268777609
11605,207,110,3.304666758
11606,207,114,3.486116409
11607,207,115,3.56062007
11608,207,116,3.741225243
11609,207,121,4.005653381
11610,207,125,4.097317219
11611,207,129,4.059679985
11612,207,130,4.08420372
11613,207,131,4.066363811
11614,208,41,5.495960236
11615,208,42,5.495960236
11616,208,43,5.495960236
11617,208,44,5.495960236
11618,208,45,5.495960236
11619,208,46,5.495960236
11620,208,47,5.495960236
11621,208,48,5.498790264
11622,208,49,5.499854565
11623,208,50,5.499854565
11624,208,51,5.499854565
11625,208,52,5.499854565
11626,208,53,5.499854565
11627,208,54,5.499854565
11628,208,55,5.493688107
11629,208,56,5.493688107
11630,208,57,5.493688107
11631,208,58,5.493688107
11632,208,59,5.493688107
11633,208,60,5.47662878
11634,208,61,5.47662878
11635,208,62,5.47662878
11636,208,63,5.47662878
11637,208,64,5.47662878
11638,208,65,5.47662878
11639,208,66,5.47662878
11640,208,67,5.449352741
11641,208,68,5.449352741
11642,208,69,5.411095619
11643,208,70,5.411095619
11644,208,71,5.33788681
11645,208,72,5.33788681
11646,208,73,5.218091488
11647,208,74,5.154614449
11648,208,75,5.051446438
11649,208,76,4.99730444
11650,208,77,4.890694141
11651,208,78,4.847773552
11652,208,79,4.643064022
11653,208,80,4.62074995
11654,208,81,4.583446503
11655,208,82,4.613336563
11656,208,83,4.598886967
11657,208,84,4.636610508
11658,208,85,4.599552631
11659,208,86,4.575967312
11660,208,87,4.599561691
11661,208,88,4.444708347
11662,208,89,4.426259041
11663,208,90,4.426405907
11664,208,91,4.386760235
11665,208,92,4.370088577
11666,208,93,4.357458591
11667,208,94,4.401664734
11668,208,95,4.320691586
11669,208,96,4.240921497
11670,208,97,4.124701023
11671,208,98,3.808275223
11672,208,99,3.734991789
11673,208,100,3.768479347
11674,208,101,3.623981953
11675,208,102,3.639741898
11676,208,103,3.563704967
11677,208,104,3.455145597
11678,208,105,3.232256651
11679,208,106,3.163396358
11680,208,107,3.103136539
11681,208,108,3.171434164
11682,208,109,3.236547232
11683,208,110,3.324803352
11684,208,115,3.705257177
11685,208,116,3.760964632
11686,208,117,3.844396591
11687,208,121,4.052700043
11688,208,126,4.167829514
11689,208,130,4.127672672
11690,208,131,4.129383087
11691,209,44,5.466836452
11692,209,45,5.466836452
11693,209,46,5.466836452
11694,209,47,5.468759537
11695,209,48,5.468759537
11696,209,49,5.468759537
11697,209,50,5.468759537
11698,209,51,5.468759537
11699,209,52,5.468759537
11700,209,53,5.458892345
11701,209,54,5.458892345
11702,209,55,5.482042789
11703,209,56,5.482042789
11704,209,57,5.482042789
11705,209,58,5.482042789
11706,209,59,5.459974289
11707,209,60,5.459974289
11708,209,61,5.459974289
11709,209,62,5.459974289
11710,209,63,5.459974289
11711,209,64,5.459974289
11712,209,65,5.423582554
11713,209,66,5.423582554
11714,209,67,5.423582554
11715,209,68,5.423582554
11716,209,69,5.373880863
11717,209,70,5.388921261
11718,209,71,5.330406189
11719,209,72,5.264257908
11720,209,73,5.193750381
11721,209,74,5.140422821
11722,209,75,5.007722855
11723,209,76,4.917507172
11724,209,77,4.866590977
11725,209,78,4.60556221
11726,209,79,4.57381916
11727,209,80,4.583002567
11728,209,81,4.541345596
11729,209,82,4.523593426
11730,209,83,4.551482677
11731,209,84,4.520311356
11732,209,85,4.548952103
11733,209,86,4.529249191
11734,209,87,4.421408653
11735,209,88,4.413291454
11736,209,89,4.405817986
11737,209,90,4.404160976
11738,209,91,4.396321297
11739,209,92,4.375469685
11740,209,93,4.344940186
11741,209,94,4.461781025
11742,209,95,4.439787388
11743,209,96,4.307004929
11744,209,97,4.064406395
11745,209,98,3.942111969
11746,209,99,3.795002699
11747,209,100,3.802150488
11748,209,101,3.766562462
11749,209,102,3.650036573
11750,209,103,3.58605361
11751,209,104,3.354279757
11752,209,105,3.243586779
11753,209,106,3.131340027
11754,209,107,3.042350769
11755,209,108,3.173128843
11756,209,109,3.206487179
11757,209,110,3.312341928
11758,209,111,3.364504099
11759,209,115,3.723614454
11760,209,116,3.845394135
11761,209,121,4.14524889
11762,209,122,4.139976501
11763,209,126,4.218145847
11764,209,131,4.171970367
11765,209,132,4.192047596
11766,210,52,5.373850822
11767,210,53,5.373850822
11768,210,54,5.373850822
11769,210,55,5.373850822
11770,210,56,5.373850822
11771,210,57,5.332661629
11772,210,58,5.332661629
11773,210,59,5.332661629
11774,210,60,5.332661629
11775,210,61,5.332661629
11776,210,62,5.332661629
11777,210,63,5.273099422
11778,210,64,5.273099422
11779,210,65,5.397808075
11780,210,66,5.397808075
11781,210,67,5.397808075
11782,210,68,5.34710598
11783,210,69,5.34710598
11784,210,70,5.285593987
11785,210,71,5.285593987
11786,210,72,5.059064388
11787,210,73,5.171946526
11788,210,74,4.76657629
11789,210,75,4.982336998
11790,210,76,4.568492889
11791,210,77,4.54967165
11792,210,78,4.463433266
11793,210,79,4.539680004
11794,210,80,4.483614445
11795,210,81,4.500705242
11796,210,82,4.4817729
11797,210,83,4.449380875
11798,210,84,4.476994514
11799,210,85,4.462922096
11800,210,86,4.394950867
11801,210,87,4.389863968
11802,210,88,4.357830048
11803,210,89,4.391402245
11804,210,90,4.401940346
11805,210,91,4.419240475
11806,210,92,4.495197773
11807,210,93,4.667598724
11808,210,94,4.589632988
11809,210,95,4.402071953
11810,210,96,4.297168255
11811,210,97,4.131479263
11812,210,98,3.917360306
11813,210,99,3.853372335
11814,210,100,3.787172079
11815,210,101,3.727332354
11816,210,102,3.672677755
11817,210,103,3.549184084
11818,210,104,3.451074123
11819,210,105,3.214339018
11820,210,106,3.174650431
11821,210,107,3.157869577
11822,210,108,3.183271646
11823,210,109,3.290417671
11824,210,110,3.381855249
11825,210,111,3.477169752
11826,210,112,3.502481699
11827,210,115,3.812171698
11828,210,116,3.87835598
11829,210,117,3.967700005
11830,210,119,4.087741852
11831,210,122,4.190877914
11832,210,132,4.253904819
11833,211,56,5.256320953
11834,211,57,5.256320953
11835,211,58,5.256320953
11836,211,59,5.256320953
11837,211,60,5.256320953
11838,211,61,5.197557449
11839,211,62,5.197557449
11840,211,63,5.197557449
11841,211,64,5.197557449
11842,211,65,5.197557449
11843,211,66,5.197557449
11844,211,67,5.122331142
11845,211,68,5.122331142
11846,211,69,5.122331142
11847,211,70,5.104370117
11848,211,71,5.104370117
11849,211,72,5.004685879
11850,211,73,4.901684284
11851,211,74,4.725908756
11852,211,75,4.555777073
11853,211,76,4.528716087
11854,211,77,4.416472435
11855,211,78,4.418762684
11856,211,79,4.245892048
11857,211,80,4.377992153
11858,211,81,4.359166145
11859,211,82,4.330637455
11860,211,83,4.357676983
11861,211,84,4.349619865
11862,211,85,4.374952793
11863,211,86,4.323723316
11864,211,87,4.358066559
11865,211,88,4.3364501
11866,211,89,4.348396301
11867,211,90,4.407090664
11868,211,91,4.43115139
11869,211,92,4.457015038
11870,211,93,4.525586128
11871,211,94,4.469964981
11872,211,95,4.412563801
11873,211,96,4.315515995
11874,211,97,4.111291885
11875,211,98,3.975695848
11876,211,99,3.903367519
11877,211,100,3.80735755
11878,211,101,3.743471861
11879,211,102,3.690346003
11880,211,103,3.587244749
11881,211,104,3.421553373
11882,211,105,3.353834152
